age,policy_tenure,policy_amount,claim_amount,claim_ratio,past_claims,incident_hour,days_to_report,witness_present,police_report,linked_claims,is_fraud
34,8,200000,33281.38,0.17,0,7,6.1,1,0,0,0
20,23,100000,12020.47,0.12,0,2,0.9,0,0,0,0
73,19,200000,6765.72,0.03,0,19,1.6,1,1,0,0
18,25,50000,3822.45,0.08,0,18,2.1,1,0,0,0
56,27,25000,12798.9,0.51,0,18,0.6,0,0,6,0
35,17,25000,7627.79,0.31,0,6,0.1,1,1,0,0
19,29,100000,6223.81,0.06,1,12,0.3,0,0,0,0
43,16,200000,92307.0,0.46,2,5,1.2,1,1,0,0
35,5,100000,39810.52,0.4,0,1,1.5,1,0,0,0
42,19,25000,8012.76,0.32,1,11,0.3,1,1,0,0
47,26,10000,4286.65,0.43,0,19,6.3,1,1,0,0
41,12,200000,23976.46,0.12,0,21,6.2,0,1,0,0
38,5,50000,54125.5,1.08,1,9,9.3,1,0,0,0
43,28,100000,4464.93,0.04,1,3,1.7,1,1,0,0
48,11,50000,5326.94,0.11,1,11,0.2,0,0,0,0
31,7,100000,10302.68,0.1,0,0,3.0,0,0,0,0
55,27,10000,44235.45,4.42,1,14,2.2,1,0,0,0
47,14,50000,2510.99,0.05,1,0,0.4,1,1,0,0
32,1,10000,32476.67,3.25,0,3,2.4,1,0,0,0
79,16,50000,33447.31,0.67,1,14,2.4,1,0,0,0
29,4,200000,1401.72,0.01,0,15,4.2,1,0,0,0
60,23,10000,12500.0,1.25,1,15,0.4,1,1,0,0
33,21,10000,3814.85,0.38,1,20,2.1,1,0,0,0
25,15,50000,17113.79,0.34,0,15,1.6,1,0,2,0
74,7,10000,2350.08,0.24,3,13,0.6,1,0,0,0
57,6,10000,24746.14,2.47,0,12,4.6,1,1,0,0
56,21,200000,8410.06,0.04,0,14,1.7,1,0,0,0
61,17,50000,29565.82,0.59,1,17,1.5,1,0,0,0
29,17,100000,1081.81,0.01,2,5,3.4,1,0,0,0
71,24,25000,4319.07,0.17,0,21,3.1,1,1,0,0
30,14,10000,9128.99,0.91,2,10,0.1,1,0,0,0
33,8,100000,32529.24,0.33,1,18,0.4,1,0,0,0
25,26,200000,3646.64,0.02,0,6,1.0,1,1,0,0
22,3,10000,1370.18,0.14,0,12,0.7,1,1,2,0
35,21,10000,11865.4,1.19,0,23,0.6,1,1,0,0
25,9,200000,8199.86,0.04,1,16,2.0,1,0,0,0
59,21,25000,3091.19,0.12,0,1,2.8,0,0,0,0
64,29,100000,12684.72,0.13,0,12,1.1,1,0,0,0
48,25,25000,11563.79,0.46,0,13,0.7,1,1,0,0
79,28,25000,5209.07,0.21,0,22,0.0,1,0,0,0
78,18,25000,11529.26,0.46,1,5,4.5,1,0,0,0
43,16,10000,3909.34,0.39,1,2,0.6,0,1,4,0
59,21,100000,7223.3,0.07,0,23,0.5,1,0,0,0
69,19,25000,24696.78,0.99,2,17,1.1,1,0,0,0
64,24,50000,4667.94,0.09,0,11,1.8,1,1,0,0
27,18,200000,7978.53,0.04,2,5,2.8,1,0,0,0
30,26,25000,10553.91,0.42,0,10,0.0,0,0,0,0
27,11,25000,22631.2,0.91,0,22,4.5,1,1,0,0
56,12,50000,4625.4,0.09,0,2,0.4,0,1,0,0
18,13,100000,18682.68,0.19,0,5,0.0,1,0,0,0
23,15,50000,14439.03,0.29,0,4,0.5,1,1,0,0
72,29,10000,783.39,0.08,1,0,5.5,1,0,0,0
31,12,100000,19358.54,0.19,1,0,0.8,1,1,7,0
27,7,100000,30238.26,0.3,0,15,1.8,1,0,0,0
21,8,10000,5088.96,0.51,0,0,2.8,0,0,0,0
39,11,50000,34891.9,0.7,1,17,1.2,0,0,0,0
74,2,100000,4779.41,0.05,1,18,3.0,1,0,0,0
63,29,25000,8130.21,0.33,1,21,0.4,1,1,0,0
26,12,200000,1587.65,0.01,0,20,3.2,1,0,4,0
60,5,10000,2389.77,0.24,2,0,3.4,0,0,0,0
55,17,200000,1332.71,0.01,0,20,2.7,0,1,0,0
26,7,10000,2831.94,0.28,0,13,5.7,0,0,0,0
53,11,25000,140374.36,5.61,1,17,3.1,1,1,0,0
47,18,10000,3027.75,0.3,0,12,2.1,0,0,0,0
24,17,50000,21008.76,0.42,1,5,0.1,0,0,0,0
29,25,200000,5809.12,0.03,0,11,2.5,1,0,0,0
46,3,25000,1323.18,0.05,0,16,0.7,1,0,0,0
66,23,10000,12167.59,1.22,1,8,2.8,1,0,0,0
29,18,25000,2613.46,0.1,0,21,0.9,1,0,0,0
21,12,25000,4803.89,0.19,0,8,1.7,1,0,0,0
71,18,25000,2775.8,0.11,1,13,1.1,1,0,0,0
79,20,50000,2409.07,0.05,0,4,1.4,1,0,8,0
33,19,10000,18352.09,1.53,1,15,10.6,1,0,5,1
67,22,10000,15300.08,1.53,0,23,0.8,1,0,0,0
22,15,200000,5858.5,0.03,1,7,6.2,0,0,0,0
24,23,10000,20723.51,1.73,1,5,10.8,0,0,7,1
54,23,50000,3029.2,0.06,1,3,1.0,1,0,0,0
51,18,25000,3761.0,0.15,0,19,0.6,0,1,0,0
50,21,100000,4555.51,0.05,0,23,1.4,1,1,0,0
50,1,25000,1707.71,0.07,1,0,7.4,1,1,0,0
46,9,25000,16646.02,0.67,0,7,0.1,0,0,4,0
42,28,100000,79152.43,0.79,1,11,0.7,1,1,0,0
18,11,10000,377.07,0.04,0,21,0.1,0,0,0,0
46,17,200000,4208.13,0.02,0,0,2.7,1,0,9,0
49,2,200000,10615.79,0.05,2,11,5.3,1,1,0,0
62,17,200000,4559.2,0.02,0,1,0.1,1,0,0,0
21,28,10000,16124.03,1.61,0,10,3.5,1,0,0,0
20,27,50000,5129.04,0.1,0,5,2.8,0,0,0,0
21,9,200000,1913.56,0.01,0,13,4.1,1,0,0,0
60,15,200000,22785.15,0.11,0,23,0.9,1,1,0,0
23,14,50000,10463.67,0.21,1,10,1.3,1,0,0,0
59,8,200000,7548.16,0.04,1,10,0.7,1,0,0,0
39,6,200000,18852.12,0.09,1,20,1.1,1,0,0,0
39,25,100000,12437.69,0.12,0,1,1.0,1,0,0,0
77,1,100000,4685.14,0.05,0,1,0.7,1,0,0,0
61,21,100000,1693.27,0.02,0,16,1.4,1,1,0,0
18,3,100000,11816.87,0.12,0,3,0.0,1,0,0,0
39,2,10000,4487.93,0.45,2,17,1.6,1,0,0,0
46,10,50000,5725.69,0.11,1,21,0.3,1,0,0,0
74,9,25000,11760.96,0.47,0,3,0.4,1,0,0,0
54,25,100000,13450.34,0.13,0,19,1.8,1,0,0,0
43,11,50000,8829.07,0.18,0,20,6.7,1,0,0,0
44,11,50000,3545.83,0.07,0,17,1.1,1,0,0,0
70,14,50000,5338.17,0.11,0,16,0.9,0,1,0,0
76,26,50000,21969.61,0.44,0,15,0.4,0,0,0,0
33,1,50000,7565.88,0.15,0,1,1.3,0,1,0,0
43,8,10000,12835.69,1.28,1,2,0.5,1,0,0,0
30,29,50000,1220.47,0.02,2,14,4.8,1,0,0,0
50,3,200000,2101.68,0.01,2,4,0.9,1,1,8,0
64,23,200000,14758.27,0.07,0,12,1.7,1,0,0,0
33,18,10000,6904.08,0.69,2,12,1.4,0,1,0,0
56,6,100000,2425.05,0.02,0,13,2.7,1,0,0,0
28,15,10000,4357.12,0.44,1,23,3.6,1,0,0,0
74,7,100000,16978.15,0.17,0,22,4.7,1,1,0,0
53,11,100000,2204.72,0.02,2,17,0.7,1,1,0,0
30,22,200000,2480.41,0.01,2,15,5.5,0,1,0,0
68,13,200000,33291.97,0.17,1,13,5.6,1,0,0,0
42,10,50000,14121.53,0.28,1,19,2.9,1,0,0,0
37,3,100000,9658.96,0.1,1,22,2.1,1,0,0,0
62,15,100000,7814.92,0.08,0,14,0.3,1,1,0,0
26,26,200000,13493.8,0.07,1,6,1.8,1,1,0,0
31,25,100000,9180.09,0.09,0,21,0.0,1,0,0,0
69,15,100000,2874.57,0.03,1,7,3.1,1,0,0,0
33,10,25000,11910.78,0.48,0,3,0.4,1,1,0,0
77,22,200000,2753.79,0.01,0,22,0.2,1,0,0,0
66,28,50000,4229.68,0.08,0,21,0.8,1,0,0,0
29,4,50000,23045.13,0.46,0,0,1.0,1,0,0,0
77,7,200000,24107.82,0.12,0,12,0.8,1,0,0,0
78,28,25000,6714.67,0.27,0,12,0.5,1,1,0,0
70,18,100000,3602.88,0.04,0,18,0.8,1,1,0,0
68,8,100000,3379.87,0.03,1,19,1.8,1,0,9,0
24,13,100000,30519.33,0.31,1,20,8.8,1,1,0,0
65,10,100000,1660.76,0.02,0,0,1.7,1,1,0,0
34,12,10000,1836.19,0.18,0,21,1.1,0,0,0,0
60,10,25000,756.13,0.03,1,16,1.0,1,1,0,0
57,27,25000,10916.76,0.44,0,5,2.8,1,0,0,0
41,10,25000,2813.76,0.11,2,10,0.8,1,0,3,0
72,13,25000,8318.53,0.33,0,22,3.7,1,1,0,0
52,29,50000,2102.49,0.04,1,18,0.0,0,0,0,0
21,13,25000,17105.92,0.68,0,1,0.7,1,0,0,0
72,27,50000,2562.18,0.05,0,20,0.2,0,1,0,0
63,1,25000,3629.55,0.15,0,3,4.1,1,0,0,0
24,10,50000,19391.15,0.39,0,23,0.2,1,0,0,0
20,2,25000,27214.61,1.09,0,3,2.6,1,0,0,0
79,9,50000,5603.89,0.11,0,5,4.1,1,0,0,0
76,29,50000,51918.8,1.04,1,14,1.9,1,1,1,0
21,19,25000,9022.23,0.36,0,23,1.0,1,0,0,0
20,4,25000,919.76,0.04,0,14,6.6,1,0,7,0
42,27,50000,32827.81,0.66,0,19,1.0,1,0,0,0
35,27,50000,6293.75,0.13,0,12,0.9,1,0,0,0
18,25,100000,9829.91,0.1,0,8,1.8,1,0,0,0
38,16,200000,22273.52,0.11,2,11,1.5,1,1,0,0
53,17,100000,13619.71,0.14,1,23,0.2,1,0,0,0
47,24,50000,15996.53,0.32,0,22,0.3,1,0,0,0
19,29,25000,7250.66,0.29,1,3,1.5,1,0,0,0
32,2,50000,17352.82,0.35,3,10,4.2,1,0,0,0
65,16,100000,21669.15,0.22,0,12,1.3,1,0,0,0
38,8,25000,5935.93,0.24,1,18,0.3,1,0,0,0
70,27,10000,4194.21,0.42,0,9,1.4,1,0,0,0
51,11,200000,8208.73,0.04,0,17,0.6,1,0,0,0
79,1,50000,11412.58,0.23,1,4,2.7,1,0,0,0
69,19,200000,5453.6,0.03,1,16,5.4,1,0,0,0
30,12,25000,3065.15,0.12,0,15,5.4,0,0,0,0
71,11,25000,19646.81,0.79,0,12,0.7,1,0,0,0
50,11,25000,4007.32,0.16,2,23,3.2,0,0,0,0
23,27,100000,14225.32,0.14,2,12,4.4,1,0,0,0
67,14,50000,8606.22,0.17,1,9,0.8,1,1,0,0
22,27,10000,26241.78,2.62,1,1,3.1,1,0,0,0
21,1,200000,53290.7,0.27,0,21,2.6,1,0,0,0
48,14,100000,5857.51,0.06,1,23,1.0,1,0,0,0
29,26,200000,5579.21,0.03,0,8,1.0,1,0,0,0
57,29,50000,28980.72,0.58,0,9,4.9,0,0,0,0
78,9,10000,2325.96,0.23,1,11,1.4,1,0,5,0
30,10,10000,6475.27,0.65,0,5,2.1,0,0,0,0
41,22,200000,9180.38,0.05,0,23,0.6,0,0,0,0
22,27,200000,23395.16,0.12,0,9,0.8,1,1,0,0
58,11,100000,1855.81,0.02,0,17,0.5,0,0,0,0
46,6,50000,44341.01,0.89,2,2,0.4,0,1,0,0
32,28,100000,5430.26,0.05,0,15,1.0,0,0,0,0
35,19,50000,29249.01,0.58,0,19,1.1,0,1,0,0
60,26,100000,2261.0,0.02,0,16,1.7,1,1,0,0
33,7,10000,11703.54,1.17,0,14,2.4,1,0,0,0
78,3,100000,9539.92,0.1,0,2,0.5,0,0,0,0
36,29,200000,4990.93,0.02,0,4,12.4,1,0,0,0
76,9,10000,9343.08,0.93,0,1,1.4,1,1,0,0
26,8,100000,3826.44,0.04,0,10,1.1,1,0,3,0
42,29,200000,20377.38,0.1,1,1,0.3,1,0,0,0
70,5,50000,1451.44,0.03,2,6,0.1,1,0,0,0
19,5,50000,3301.42,0.07,1,5,0.3,1,1,0,0
40,5,50000,2641.14,0.05,0,23,0.8,1,0,0,0
25,6,200000,6948.01,0.03,1,10,0.0,1,0,0,0
57,4,100000,4316.22,0.04,0,4,1.9,1,0,0,0
24,20,25000,10040.74,0.4,1,21,1.0,1,0,0,0
27,21,50000,11680.06,0.23,0,14,0.6,1,1,0,0
28,4,50000,705.95,0.01,0,10,1.0,1,0,0,0
71,9,50000,2276.04,0.05,0,17,0.8,1,0,2,0
38,14,25000,11828.2,0.47,0,6,0.8,1,0,0,0
68,2,200000,12046.8,0.06,1,11,0.7,1,0,0,0
54,23,50000,5531.86,0.11,0,18,2.3,0,0,0,0
63,18,25000,6094.37,0.24,0,12,0.6,1,0,0,0
41,3,25000,29855.5,1.19,0,10,2.2,1,0,0,0
18,4,25000,26988.1,1.08,1,9,4.1,1,0,0,0
73,29,10000,7046.38,0.7,0,7,0.8,1,1,0,0
72,3,10000,16789.17,1.68,2,11,0.6,1,0,0,0
67,11,100000,5582.57,0.06,1,17,1.3,1,0,0,0
19,24,10000,16748.55,1.67,0,21,0.5,1,0,0,0
23,11,50000,4292.75,0.09,0,1,0.7,1,0,0,0
75,12,50000,1457.68,0.03,1,17,0.9,0,0,0,0
39,19,10000,69179.6,6.92,1,0,5.5,1,1,0,0
21,8,100000,20293.96,0.2,0,6,0.3,1,0,0,0
28,9,10000,6513.62,0.65,0,0,2.0,1,1,0,0
18,20,10000,2930.93,0.29,0,17,2.7,1,0,4,0
33,27,200000,3749.29,0.02,0,10,3.1,1,1,0,0
33,1,25000,5754.49,0.23,1,17,1.6,1,0,0,0
76,10,50000,2333.77,0.05,0,22,2.0,1,0,0,0
78,2,200000,8055.2,0.04,0,23,0.4,0,0,0,0
48,26,10000,42942.9,4.29,1,23,0.6,0,1,0,0
34,22,50000,10202.56,0.2,0,7,1.7,1,0,0,0
66,14,10000,1997.03,0.2,1,11,2.0,1,1,0,0
41,25,10000,7999.57,0.8,0,13,1.6,1,0,0,0
24,15,50000,4514.71,0.09,0,9,1.0,1,0,0,0
73,13,25000,3210.61,0.13,0,8,2.0,1,0,0,0
59,2,25000,3258.22,0.13,1,10,1.2,0,0,0,0
21,3,100000,20869.51,0.21,0,6,0.9,1,0,9,0
63,17,25000,24421.1,0.98,1,4,2.4,0,0,0,0
25,16,200000,34727.33,0.17,0,13,2.4,1,0,0,0
60,21,25000,29831.45,1.19,0,23,0.3,1,0,0,0
51,13,200000,7133.61,0.04,0,23,1.8,1,0,0,0
75,23,10000,1381.91,0.14,2,1,5.3,0,0,0,0
20,22,50000,8220.79,0.16,0,6,0.1,1,1,0,0
68,10,25000,27794.12,1.11,0,12,4.3,0,0,0,0
55,14,10000,9129.02,0.91,1,20,1.0,1,0,0,0
54,8,200000,10400.22,0.05,0,0,0.5,1,0,0,0
49,18,10000,22977.8,2.3,1,23,4.0,1,0,0,0
40,1,200000,9412.91,0.05,0,10,7.8,1,0,0,0
55,12,100000,28100.9,0.28,0,19,0.7,1,0,0,0
18,24,200000,9053.0,0.05,0,16,4.2,1,1,0,0
68,19,100000,14036.46,0.14,0,7,1.1,1,0,0,0
42,24,100000,9898.34,0.1,1,1,1.5,1,0,4,0
24,27,100000,85774.99,0.86,1,8,8.9,1,1,0,0
74,7,25000,3355.52,0.13,0,11,0.2,1,1,0,0
48,6,25000,4320.46,0.17,1,4,2.2,1,1,0,0
68,7,200000,12608.51,0.06,0,6,0.1,1,0,0,0
42,3,25000,2960.79,0.12,0,17,1.5,1,1,0,0
71,29,50000,866.12,0.02,0,3,0.4,1,0,0,0
20,29,100000,9552.98,0.1,0,6,3.7,1,0,0,0
75,9,100000,9347.69,0.09,1,2,0.5,1,0,0,0
33,13,200000,3965.95,0.02,0,12,1.4,1,0,0,0
18,10,25000,7154.46,0.29,0,19,7.0,1,1,0,0
41,15,100000,22395.31,0.22,0,0,5.9,1,0,0,0
42,18,100000,21133.04,0.21,1,4,2.9,1,0,0,0
22,19,50000,64726.87,1.29,0,10,0.3,1,0,0,0
26,1,100000,4896.53,0.05,0,19,0.3,1,0,0,0
59,19,100000,6245.64,0.06,0,18,3.5,0,0,0,0
53,27,100000,14068.54,0.14,0,18,1.0,0,1,0,0
58,19,50000,5153.78,0.1,0,2,7.5,1,1,0,0
63,24,50000,14178.43,0.28,0,6,3.7,1,1,0,0
71,21,25000,6203.22,0.25,1,16,0.9,1,1,0,0
76,5,50000,39616.4,0.79,1,1,2.0,1,1,0,0
27,9,100000,11176.07,0.11,1,0,3.1,1,0,0,0
39,3,25000,229361.3,9.17,0,23,0.5,1,0,0,0
61,29,100000,29609.68,0.3,1,10,1.2,1,0,7,0
67,12,10000,20693.27,2.07,0,22,0.4,1,1,0,0
29,23,50000,3355.95,0.07,0,1,0.2,0,1,0,0
47,21,25000,4793.15,0.19,0,21,4.3,1,1,0,0
26,27,100000,8895.95,0.09,0,14,5.0,1,0,0,0
61,29,50000,6124.54,0.12,1,2,3.4,1,0,0,0
76,18,100000,6216.99,0.06,1,11,0.4,1,0,0,0
35,24,25000,42068.99,1.68,0,8,2.1,1,1,0,0
29,20,25000,8477.3,0.34,0,20,0.2,1,1,0,0
46,22,200000,17837.88,0.09,0,9,0.5,1,0,0,0
26,15,10000,13611.77,1.36,0,4,5.3,1,0,0,0
47,14,10000,1910.83,0.19,1,20,1.4,1,0,0,0
18,9,100000,1268.55,0.01,0,19,0.7,0,0,0,0
52,26,200000,2141.81,0.01,1,22,2.8,0,0,0,0
62,4,10000,29293.17,2.44,0,21,16.4,0,0,4,1
23,26,25000,22337.68,0.89,2,23,0.1,0,0,2,0
75,7,200000,6991.53,0.03,0,9,0.1,0,0,0,0
68,29,50000,3137.32,0.06,0,7,0.4,1,0,0,0
56,1,10000,25179.75,2.52,0,9,0.0,0,1,0,0
69,16,50000,7103.18,0.14,0,5,1.3,1,0,0,0
22,4,50000,26851.01,0.54,0,18,3.8,1,0,0,0
55,25,200000,14741.01,0.07,1,19,0.6,0,1,0,0
23,4,200000,11191.38,0.06,1,17,3.1,1,0,0,0
35,28,10000,12171.64,1.22,1,22,1.9,1,0,0,0
53,29,200000,2491.27,0.01,1,14,2.2,1,0,0,0
42,13,10000,17013.68,1.7,1,1,0.6,1,1,0,0
48,4,50000,6320.52,0.13,1,17,9.1,1,1,0,0
21,3,50000,2496.06,0.05,0,0,2.4,1,1,0,0
64,4,10000,19803.91,1.98,0,21,4.0,1,0,0,0
46,16,10000,17311.6,1.73,0,12,2.4,1,0,1,0
37,13,50000,21385.11,0.43,1,7,2.9,1,0,0,0
66,12,10000,3838.0,0.38,1,9,4.8,1,0,0,0
71,1,200000,2019.09,0.01,0,23,4.6,1,1,0,0
69,13,50000,8679.38,0.17,0,21,0.9,1,0,2,0
72,2,100000,2906.1,0.03,1,13,0.8,1,0,0,0
38,20,50000,4421.19,0.09,2,0,0.8,1,1,0,0
40,3,100000,8691.34,0.09,0,1,1.6,1,0,0,0
31,11,50000,9802.66,0.2,0,11,0.8,0,0,0,0
65,26,50000,5947.35,0.12,0,20,1.5,1,0,0,0
48,15,200000,7829.87,0.04,4,17,1.3,1,0,0,0
22,18,100000,26687.61,0.27,0,2,3.3,1,1,0,0
55,22,50000,53177.12,0.89,1,22,12.9,0,1,7,1
68,19,200000,10662.38,0.05,0,0,2.7,1,0,0,0
65,3,200000,3652.27,0.02,1,20,3.7,1,0,0,0
36,25,25000,3645.38,0.15,0,3,0.4,0,0,0,0
69,23,200000,27846.3,0.14,1,20,0.6,0,1,0,0
46,18,100000,22343.23,0.22,0,17,2.9,1,0,0,0
23,5,50000,40434.67,0.81,0,23,1.8,1,1,0,0
71,24,100000,14918.99,0.15,0,18,0.1,1,1,0,0
21,21,10000,4120.5,0.41,0,22,1.9,0,0,0,0
68,18,100000,61061.35,0.61,0,22,1.8,1,0,0,0
49,5,100000,28104.76,0.28,0,2,0.9,1,0,0,0
65,4,25000,8110.34,0.32,1,16,0.7,1,1,0,0
48,17,50000,12071.01,0.24,2,3,3.8,1,1,0,0
20,16,100000,990.39,0.01,0,6,5.6,1,0,0,0
35,2,10000,19799.6,1.98,0,22,0.7,1,0,0,0
46,15,10000,1875.1,0.19,1,1,2.4,1,0,0,0
23,1,100000,52697.56,0.53,0,7,0.6,1,0,0,0
58,24,10000,5766.09,0.58,0,10,0.3,0,1,0,0
45,29,100000,25663.36,0.26,1,14,4.6,1,1,0,0
76,17,50000,6089.16,0.12,2,19,2.9,0,1,0,0
49,26,100000,3725.92,0.04,0,18,1.0,1,1,0,0
74,20,25000,1826.16,0.07,1,18,2.3,1,1,1,0
72,8,200000,3872.2,0.02,0,2,0.4,1,0,0,0
65,4,200000,4891.1,0.02,0,0,0.6,1,0,0,0
38,10,100000,17306.77,0.17,2,8,0.9,0,0,0,0
60,8,50000,7275.87,0.15,0,2,0.1,1,0,0,0
40,5,50000,2467.84,0.05,0,20,0.3,1,1,0,0
71,25,10000,7914.77,0.79,2,21,0.1,1,0,0,0
71,16,10000,31723.65,3.17,0,23,0.6,1,0,0,0
63,10,100000,20966.44,0.21,0,20,0.4,0,0,0,0
52,4,100000,3934.28,0.04,1,12,0.0,1,1,0,0
65,2,50000,3184.75,0.06,0,3,2.1,1,1,0,0
50,5,100000,5342.56,0.05,0,3,0.2,0,0,0,0
74,17,100000,1424.16,0.01,0,16,0.6,1,0,4,0
79,2,10000,8825.67,0.88,0,10,0.6,1,1,3,0
64,26,100000,22496.75,0.22,0,12,0.7,1,0,0,0
78,5,10000,2873.53,0.29,2,22,3.4,1,0,0,0
66,10,10000,18262.08,1.83,0,18,0.2,0,0,3,0
27,24,10000,14475.43,1.45,0,19,2.0,0,1,0,0
19,19,10000,7151.16,0.72,1,12,1.3,0,0,0,0
69,13,50000,5674.19,0.11,1,1,1.7,1,1,0,0
56,15,25000,3241.13,0.13,0,17,0.4,1,0,0,0
59,22,10000,1956.47,0.2,0,18,0.5,1,0,0,0
26,19,100000,4914.75,0.05,1,6,4.2,0,1,0,0
52,3,25000,4075.51,0.16,3,15,1.2,1,0,0,0
26,22,50000,15287.84,0.31,0,18,1.7,1,0,0,0
51,26,10000,8362.33,0.84,0,20,5.1,1,1,0,0
53,7,200000,11765.82,0.06,0,8,2.1,1,0,0,0
65,19,50000,7870.91,0.16,1,17,0.4,1,0,0,0
19,13,25000,1632.87,0.07,0,13,0.3,1,0,0,0
54,25,50000,3573.41,0.07,1,6,0.7,0,0,0,0
29,18,10000,10104.36,1.01,0,16,2.6,1,1,0,0
48,1,100000,9733.73,0.1,0,16,1.5,1,0,0,0
50,1,100000,20064.25,0.2,0,5,0.4,1,0,0,0
48,10,10000,17734.0,1.77,0,6,0.1,1,0,0,0
38,9,100000,6618.62,0.07,0,3,1.3,1,0,0,0
60,26,10000,2884.02,0.29,1,7,4.6,0,0,6,0
24,16,50000,27051.76,0.54,0,5,2.0,1,0,0,0
68,17,50000,56453.39,1.13,0,19,0.6,1,1,0,0
33,8,25000,13285.75,0.53,2,6,8.0,1,0,1,0
33,25,25000,26274.04,1.05,0,23,5.1,1,0,0,0
56,20,100000,26254.63,0.26,0,11,0.2,1,0,0,0
41,26,10000,3881.44,0.39,1,6,3.5,1,0,0,0
58,5,200000,11218.9,0.06,0,5,0.9,1,1,0,0
77,20,50000,13714.64,0.27,0,8,4.3,1,0,2,0
61,29,100000,14911.93,0.15,0,10,2.5,1,0,0,0
71,23,50000,9256.64,0.19,1,3,2.4,1,0,0,0
31,5,100000,20746.06,0.21,0,14,0.8,1,0,4,0
48,6,50000,8262.73,0.17,2,22,4.3,1,0,2,0
72,10,10000,22674.31,2.27,0,17,0.7,1,1,0,0
27,21,100000,10195.05,0.1,0,3,0.0,1,0,0,0
29,28,10000,8594.63,0.86,0,17,0.5,0,1,0,0
70,15,50000,12157.2,0.24,1,18,2.4,1,0,0,0
72,21,25000,24575.09,0.98,0,18,0.0,1,0,0,0
34,25,25000,7629.78,0.31,1,4,9.9,1,1,6,0
53,24,100000,1297.91,0.01,0,8,3.2,1,0,3,0
62,5,200000,1227.7,0.01,1,3,1.0,1,0,8,0
41,4,200000,25146.98,0.13,0,7,2.7,1,0,0,0
49,29,50000,7711.85,0.15,1,8,0.4,1,1,4,0
73,20,50000,5792.55,0.12,0,0,4.0,1,0,0,0
49,20,100000,1596.72,0.02,0,4,1.4,1,0,0,0
56,16,100000,19020.8,0.19,1,5,2.3,0,0,0,0
35,16,50000,5942.58,0.12,1,20,0.2,0,0,0,0
36,6,200000,1334.76,0.01,2,12,3.1,1,0,0,0
27,15,10000,16901.55,1.69,1,18,1.2,1,1,0,0
39,4,100000,9289.12,0.09,0,17,4.7,1,0,0,0
39,29,25000,1239.99,0.05,1,5,1.2,1,0,0,0
65,26,25000,4959.85,0.2,0,0,2.0,1,0,0,0
60,15,50000,14648.15,0.29,0,13,0.5,1,1,0,0
35,18,50000,8181.39,0.16,0,2,2.2,1,0,0,0
47,20,50000,16768.8,0.34,1,8,6.3,1,0,0,0
74,25,100000,18867.47,0.19,0,21,4.4,0,0,0,0
20,10,100000,15104.2,0.15,0,2,4.7,0,0,0,0
71,8,200000,14425.28,0.07,0,1,0.8,1,0,0,0
48,15,100000,20178.92,0.2,1,14,0.5,1,0,0,0
61,3,10000,7883.52,0.79,0,13,3.1,1,0,0,0
36,16,200000,44034.07,0.22,1,2,0.9,1,1,0,0
77,21,100000,2407.9,0.02,2,2,0.4,1,0,2,0
37,15,25000,8790.44,0.35,2,10,0.3,1,0,0,0
35,19,25000,6801.63,0.27,0,6,0.7,0,0,0,0
55,26,10000,3641.04,0.36,0,18,0.3,1,0,0,0
79,17,100000,2342.24,0.02,0,19,0.7,1,0,0,0
37,16,100000,1006.32,0.01,1,4,3.3,1,0,0,0
43,23,50000,2527.56,0.05,0,1,0.9,1,0,0,0
18,19,10000,7619.81,0.76,0,21,0.5,1,0,0,0
45,6,10000,10853.15,1.09,1,19,0.7,1,0,0,0
29,7,50000,24658.2,0.49,1,7,3.0,1,1,0,0
31,25,100000,4639.85,0.05,2,3,3.3,0,1,0,0
37,12,200000,51885.31,0.26,1,12,1.0,1,1,9,0
69,18,25000,927.02,0.04,0,12,2.3,1,0,0,0
77,1,200000,5724.21,0.03,0,10,2.1,1,1,0,0
74,15,100000,3437.91,0.03,0,21,0.1,1,0,0,0
47,5,100000,7618.39,0.08,0,12,0.9,1,1,0,0
63,9,10000,1370.33,0.14,2,10,4.1,1,0,0,0
72,28,100000,5012.15,0.05,1,3,1.7,0,1,0,0
67,11,100000,4225.76,0.04,1,9,1.3,1,0,0,0
29,19,50000,12592.96,0.25,0,22,1.5,1,0,0,0
21,5,25000,10420.65,0.42,0,23,2.4,1,0,0,0
71,23,50000,9997.89,0.2,0,8,0.7,1,0,0,0
52,6,50000,572.88,0.01,0,13,2.1,0,1,0,0
26,10,10000,38146.34,3.81,1,6,1.3,0,0,0,0
23,9,200000,4514.14,0.02,0,18,3.9,1,1,0,0
72,15,200000,2428.03,0.01,1,15,0.1,1,0,0,0
33,18,10000,9754.94,0.98,0,12,2.5,1,1,0,0
77,28,10000,10961.26,1.1,3,14,4.9,0,0,0,0
32,2,50000,21977.02,0.44,4,18,1.2,1,0,5,0
51,25,25000,8120.63,0.32,0,2,0.7,1,0,0,0
48,20,10000,40006.27,3.33,0,19,10.1,1,0,9,1
37,2,10000,187785.4,18.78,0,0,0.5,1,0,0,0
20,7,100000,48124.7,0.48,0,1,1.3,0,0,0,0
45,2,100000,5586.43,0.06,0,16,1.1,1,1,0,0
21,17,100000,15936.01,0.16,3,17,4.6,1,1,0,0
60,3,50000,4677.16,0.09,2,21,0.4,1,0,0,0
