transaction_id,amount,hour,day_of_week,transaction_frequency,avg_transaction_amount,account_age_days,device_change,location_change,transactions_last_hour,transactions_last_day,merchant_risk_score,new_merchant,failed_attempts,is_fraud
UPI_LEGIT_011622,465.66,14,4,3,299.11,753,0,0,0,0,0.236,0,0,0
UPI_FRAUD_001304,453554.19,1,2,3,229.71,473,1,0,0,6,0.043,0,0,1
UPI_LEGIT_008428,1943.5,20,2,0,167.57,3063,0,0,0,3,0.128,0,0,0
UPI_LEGIT_013645,57.71,12,2,2,508.95,3444,0,0,1,1,0.222,1,0,0
UPI_LEGIT_002599,1348.26,17,2,4,81.07,791,1,0,1,4,0.004,1,0,0
UPI_LEGIT_012808,90.81,17,2,4,176.87,2325,0,0,1,1,0.033,0,0,0
UPI_LEGIT_002573,121.67,13,1,0,57.07,918,0,0,0,1,0.358,0,0,0
UPI_LEGIT_011472,143.41,20,2,3,31.48,960,0,0,0,1,0.207,0,1,0
UPI_LEGIT_003186,195.23,15,6,5,40.73,2288,1,0,1,0,0.349,0,0,0
UPI_LEGIT_012145,85.91,7,5,7,39.53,635,0,0,1,1,0.029,0,0,0
UPI_LEGIT_002768,500.55,11,5,0,33.31,2029,0,0,0,2,0.398,1,0,0
UPI_LEGIT_004831,10.16,20,6,3,359.63,448,0,0,0,1,0.312,0,0,0
UPI_LEGIT_004223,67.62,16,4,5,30.11,934,0,0,0,0,0.33,0,0,0
UPI_LEGIT_014483,271.91,19,0,3,225.29,837,0,0,1,2,0.026,0,0,0
UPI_FRAUD_002106,248626.12,13,0,3,98.16,20,1,0,1,2,0.467,1,0,1
UPI_LEGIT_002679,17.66,10,2,3,209.37,322,0,0,0,2,0.216,0,0,0
UPI_LEGIT_010953,21.18,21,3,3,11.75,2490,0,0,0,2,0.136,0,0,0
UPI_LEGIT_012880,328.77,6,4,2,228.48,1366,0,0,0,1,0.01,0,0,0
UPI_FRAUD_001387,89524.34,6,2,9,85.52,2581,0,0,7,11,0.248,1,3,1
UPI_LEGIT_014517,178.53,13,5,6,110.86,353,0,0,0,1,0.135,0,0,0
UPI_LEGIT_014246,676.56,22,0,3,65.42,3609,1,0,1,2,0.35,0,0,0
UPI_LEGIT_013401,1872.29,21,0,4,45.89,1809,0,0,0,3,0.167,0,1,0
UPI_LEGIT_014498,3139.06,11,4,5,51.66,308,0,0,1,0,0.117,0,0,0
UPI_LEGIT_007083,208.1,6,6,2,468.1,382,0,0,0,2,0.079,0,1,0
UPI_LEGIT_013364,462.08,10,0,4,840.62,1753,0,0,1,1,0.09,0,0,0
UPI_LEGIT_013192,2307.84,11,4,3,36.24,3447,0,0,0,4,0.02,0,0,0
UPI_FRAUD_001279,363068.9,4,1,7,6.8,3439,1,0,0,1,0.588,1,0,1
UPI_LEGIT_013221,89.56,18,2,1,16.06,756,0,0,0,4,0.372,0,0,0
UPI_FRAUD_000804,1421853.67,13,0,1,897.51,1605,1,0,0,5,0.85,1,0,1
UPI_FRAUD_001555,39862.85,18,3,6,209.92,39,1,0,2,6,0.061,1,2,1
UPI_LEGIT_014240,296.29,17,5,3,94.37,3343,0,0,0,0,0.227,0,0,0
UPI_LEGIT_011382,477.73,20,4,0,80.0,1597,0,0,0,3,0.335,1,0,0
UPI_LEGIT_004566,46.63,19,0,2,360.77,1200,0,0,1,0,0.394,0,0,0
UPI_LEGIT_012994,324.46,8,6,2,276.57,1252,0,0,0,1,0.002,0,0,0
UPI_LEGIT_014511,14.55,14,5,2,66.42,234,0,1,0,2,0.219,0,0,0
UPI_LEGIT_004841,35.64,7,3,1,494.75,3517,0,0,2,2,0.392,0,1,0
UPI_LEGIT_003594,48.65,9,5,2,178.5,317,0,0,1,3,0.126,0,0,0
UPI_LEGIT_006035,195.55,10,2,0,19.7,2039,0,0,0,2,0.261,0,0,0
UPI_LEGIT_006852,198.85,11,1,3,16.77,1430,0,0,0,1,0.02,0,0,0
UPI_LEGIT_010112,371.45,14,2,3,173.89,2191,0,0,1,0,0.262,0,0,0
UPI_LEGIT_008705,36.62,7,5,4,343.51,2722,0,0,0,1,0.028,0,0,0
UPI_LEGIT_004177,97.44,8,3,3,1020.17,2599,0,0,1,1,0.055,0,0,0
UPI_FRAUD_001308,370295.47,4,3,4,28.04,3506,1,0,2,0,0.009,0,0,1
UPI_LEGIT_009106,529.9,22,4,6,44.19,585,0,0,0,4,0.363,0,0,0
UPI_LEGIT_003452,91.92,22,3,4,405.87,1355,0,0,0,2,0.041,0,0,0
UPI_LEGIT_003695,4839.08,16,5,2,80.33,2716,0,0,0,2,0.24,0,0,0
UPI_LEGIT_004242,139.54,18,2,1,16.86,2433,0,0,0,0,0.337,0,0,0
UPI_LEGIT_011348,102.37,18,4,5,276.85,2518,1,1,0,1,0.344,0,0,0
UPI_FRAUD_002198,713370.64,2,4,3,13.42,29,0,0,2,2,0.83,1,0,1
UPI_LEGIT_008966,225.45,7,2,1,718.93,2391,0,1,0,0,0.079,0,0,0
UPI_LEGIT_004425,25.29,11,4,3,537.69,1762,0,0,0,1,0.078,0,0,0
UPI_LEGIT_006150,271.79,13,6,4,90.27,2640,0,0,1,2,0.293,0,0,0
UPI_FRAUD_000943,161843.01,5,4,3,302.91,3621,1,1,0,1,0.235,0,0,1
UPI_FRAUD_000822,1182941.69,6,2,5,278.41,1493,0,0,2,2,0.897,0,0,1
UPI_LEGIT_005005,167.74,8,2,2,175.25,1760,0,0,0,0,0.103,0,0,0
UPI_LEGIT_006612,43.57,14,0,2,676.45,2958,0,0,1,3,0.393,0,0,0
UPI_LEGIT_012469,315.87,13,4,2,13.28,2808,0,0,0,3,0.06,0,0,0
UPI_LEGIT_008356,95.05,15,5,1,92.58,3514,0,0,0,1,0.137,0,0,0
UPI_LEGIT_005619,628.89,20,4,1,177.57,1869,0,0,2,1,0.096,0,0,0
UPI_LEGIT_004547,33.1,13,6,1,70.02,3581,0,0,1,2,0.368,0,1,0
UPI_LEGIT_012175,89.89,10,0,2,34.5,2439,0,0,2,0,0.117,0,0,0
UPI_LEGIT_002538,31.87,20,0,4,593.84,992,0,1,0,1,0.032,0,0,0
UPI_LEGIT_014633,1667.3,8,4,4,55.92,1143,0,0,0,2,0.356,0,0,0
UPI_LEGIT_009503,687.53,19,3,2,63.03,2194,0,0,0,8,0.152,0,0,0
UPI_LEGIT_005207,148.55,7,5,3,249.05,2612,0,0,1,3,0.331,0,0,0
UPI_LEGIT_014279,168.69,18,4,3,121.64,285,0,0,0,3,0.185,0,0,0
UPI_LEGIT_013521,9.36,7,1,2,15.37,1281,0,0,0,5,0.245,0,0,0
UPI_LEGIT_003054,104.88,8,6,2,308.48,573,0,0,1,5,0.165,0,0,0
UPI_LEGIT_003675,206.39,14,5,3,67.34,194,0,0,1,1,0.269,0,0,0
UPI_LEGIT_007776,145.75,17,1,4,116.13,2258,0,0,1,1,0.062,0,0,0
UPI_LEGIT_007218,45.29,14,6,2,40.37,2251,0,0,0,0,0.171,0,0,0
UPI_LEGIT_006722,75.07,8,0,1,17.68,733,0,0,3,3,0.399,0,0,0
UPI_LEGIT_003300,48.5,19,2,4,73.91,807,0,0,1,2,0.281,0,0,0
UPI_LEGIT_003310,96.1,9,0,2,52.34,1817,0,0,0,0,0.221,0,0,0
UPI_LEGIT_007221,1201.64,7,6,5,128.37,949,0,0,0,2,0.148,0,0,0
UPI_LEGIT_008519,102.83,16,6,7,24.6,1254,0,0,0,4,0.377,1,0,0
UPI_LEGIT_010682,8.94,16,3,2,151.75,3631,0,0,1,1,0.135,0,0,0
UPI_LEGIT_005954,116.54,17,0,4,425.31,2330,0,0,2,3,0.104,0,0,0
UPI_LEGIT_010998,167.9,13,1,5,25.56,3090,0,0,0,5,0.012,0,0,0
UPI_LEGIT_012600,212.31,12,5,4,111.72,1908,0,0,0,1,0.119,0,0,0
UPI_FRAUD_000832,1039426.51,15,6,1,187.2,2110,1,1,2,1,0.818,0,0,1
UPI_LEGIT_011271,22417.14,16,5,3,93.65,3054,0,0,1,1,0.207,0,0,0
UPI_LEGIT_003462,886.39,12,2,1,24.16,2520,0,0,0,1,0.228,0,0,0
UPI_LEGIT_014003,70.86,18,3,4,30.39,3037,0,0,1,2,0.167,0,0,0
UPI_LEGIT_007643,122.3,21,0,3,53.59,2221,0,0,1,3,0.086,0,0,0
UPI_FRAUD_000054,770863.02,4,2,2,20.43,1522,0,0,1,3,0.746,0,0,1
UPI_LEGIT_012256,97.25,7,6,2,380.03,3322,0,0,1,1,0.157,0,0,0
UPI_LEGIT_003451,51.0,17,6,5,135.4,1484,0,0,1,5,0.186,0,0,0
UPI_LEGIT_006305,38.43,16,5,6,152.6,2156,0,0,0,2,0.251,0,1,0
UPI_LEGIT_010093,253.76,7,2,0,951.36,2438,0,0,1,3,0.389,0,0,0
UPI_FRAUD_001481,26731.71,2,4,10,241.64,3475,0,0,1,6,0.164,1,2,1
UPI_LEGIT_004873,4722.27,19,5,0,18.82,472,0,0,0,2,0.339,0,0,0
UPI_LEGIT_013087,7.53,16,4,4,1366.08,3552,0,0,1,0,0.346,1,0,0
UPI_LEGIT_008038,953.92,21,3,5,300.88,2384,0,0,2,2,0.159,0,0,0
UPI_LEGIT_012342,35.51,17,6,6,61.8,2060,0,0,0,2,0.073,0,1,0
UPI_LEGIT_003335,2454.29,21,5,3,99.37,3183,0,1,0,1,0.211,0,0,0
UPI_LEGIT_006016,393.3,11,6,3,46.1,3343,0,0,0,4,0.296,0,0,0
UPI_LEGIT_004926,63.83,20,3,2,75.38,1665,0,0,1,2,0.33,0,0,0
UPI_LEGIT_009138,359.77,13,1,5,654.93,1001,0,0,0,1,0.239,0,0,0
UPI_LEGIT_005797,559.52,21,6,2,53.78,309,0,1,0,3,0.06,0,1,0
UPI_LEGIT_011485,7486.86,15,5,4,277.59,2017,0,0,0,0,0.182,0,0,0
UPI_LEGIT_010353,296.03,14,6,4,494.25,1367,0,0,0,1,0.19,0,0,0
UPI_LEGIT_014748,245.78,15,6,2,30.72,2690,0,0,0,3,0.342,0,1,0
UPI_LEGIT_005083,48.24,11,2,0,139.25,1582,0,0,0,1,0.365,0,0,0
UPI_LEGIT_006645,109.48,12,5,7,183.99,2244,0,0,0,2,0.062,0,0,0
UPI_LEGIT_012481,61.91,7,5,3,301.89,2711,0,0,1,1,0.347,0,0,0
UPI_LEGIT_011249,7.25,9,2,5,74.77,254,0,0,0,5,0.296,0,0,0
UPI_LEGIT_005490,50.81,20,2,4,69.74,2315,0,0,0,2,0.191,0,0,0
UPI_FRAUD_000768,1302360.55,8,6,1,353.85,33,0,0,1,1,0.936,0,1,1
UPI_FRAUD_002065,833988.52,16,5,3,419.01,60,1,0,2,2,0.636,1,0,1
UPI_LEGIT_014258,381.1,8,1,2,8.4,3047,0,0,0,1,0.337,1,0,0
UPI_LEGIT_011687,102.38,22,3,5,239.71,1976,0,0,0,4,0.182,0,0,0
UPI_LEGIT_007311,21.96,21,0,5,125.38,836,0,0,1,3,0.24,0,0,0
UPI_LEGIT_008477,22.87,16,2,3,808.9,750,0,0,1,2,0.397,0,0,0
UPI_LEGIT_014909,154.2,21,2,5,74.06,414,0,0,0,1,0.26,0,0,0
UPI_LEGIT_004524,266.3,19,6,4,18.23,2852,0,0,0,6,0.306,0,0,0
UPI_LEGIT_011568,91.75,19,2,4,52.41,1882,0,1,1,2,0.071,1,0,0
UPI_LEGIT_010524,484.64,22,4,5,35.03,855,0,0,0,3,0.3,1,0,0
UPI_LEGIT_002717,1698.61,8,1,3,229.03,1005,0,0,0,3,0.324,0,0,0
UPI_FRAUD_002079,828759.79,11,1,3,59.84,2,1,0,0,0,0.634,1,0,1
UPI_LEGIT_011581,236.08,7,1,0,527.26,597,0,0,0,1,0.001,0,0,0
UPI_LEGIT_008914,623.68,9,1,3,457.45,2029,0,0,1,2,0.108,0,0,0
UPI_FRAUD_000951,251837.46,2,3,1,55.56,1996,1,0,0,3,0.343,0,0,1
UPI_LEGIT_008058,14.57,17,1,5,151.32,616,0,0,0,1,0.033,0,0,0
UPI_LEGIT_002482,8.87,6,6,3,62.21,1205,0,0,0,0,0.251,0,0,0
UPI_LEGIT_010454,345.87,17,6,5,60.11,728,0,0,0,3,0.066,0,0,0
UPI_LEGIT_009181,1264.08,9,1,1,68.79,2555,0,0,0,3,0.07,0,0,0
UPI_LEGIT_011404,5787.21,9,2,2,127.37,1029,0,0,0,2,0.053,0,0,0
UPI_FRAUD_001759,99293.45,23,6,9,135.76,2963,0,0,2,6,0.199,1,2,1
UPI_LEGIT_009984,23.64,6,4,2,163.82,2197,0,0,1,4,0.272,0,1,0
UPI_LEGIT_004422,325.09,15,1,4,250.66,2551,0,0,1,5,0.154,0,0,0
UPI_LEGIT_006704,10.21,22,6,2,14.53,1759,0,0,1,0,0.162,0,0,0
UPI_LEGIT_009916,88.75,22,5,3,262.12,3421,0,0,1,4,0.019,0,0,0
UPI_LEGIT_005182,368.77,9,3,5,191.67,2662,0,1,1,1,0.331,0,1,0
UPI_LEGIT_008533,46.39,15,1,5,44.87,3270,0,0,0,1,0.388,0,0,0
UPI_LEGIT_003701,693.07,6,0,4,79.3,1430,0,0,2,1,0.244,0,0,0
UPI_LEGIT_004243,3272.18,10,6,2,51.64,2168,0,0,0,3,0.038,1,0,0
UPI_FRAUD_000688,585466.8,8,6,1,83.79,1293,1,1,1,1,0.613,1,0,1
UPI_LEGIT_003432,564.78,16,4,2,142.4,3353,0,0,1,4,0.338,0,0,0
UPI_LEGIT_013395,2668.72,11,2,4,196.22,500,0,0,0,2,0.177,0,0,0
UPI_LEGIT_004944,172.59,20,6,3,52.55,2400,0,0,0,2,0.159,0,0,0
UPI_FRAUD_000966,327796.74,0,0,6,49.91,3331,1,0,1,2,0.597,1,1,1
UPI_LEGIT_014560,92.63,17,2,2,293.62,539,0,0,0,2,0.127,1,0,0
UPI_LEGIT_014237,189.33,13,0,1,1393.32,3423,0,0,1,1,0.201,0,0,0
UPI_LEGIT_010395,113.11,8,3,4,316.0,452,0,0,0,4,0.032,1,0,0
UPI_LEGIT_002713,131.28,8,6,3,68.84,789,0,0,1,3,0.119,0,0,0
UPI_LEGIT_004757,291.42,8,5,1,70.27,1535,0,0,0,1,0.254,0,0,0
UPI_LEGIT_013290,63.92,13,4,4,70.56,2580,0,0,0,2,0.154,0,0,0
UPI_LEGIT_012350,1.58,18,2,1,323.13,2019,0,0,0,3,0.113,0,0,0
UPI_LEGIT_014323,15.8,11,0,1,24.13,1750,0,0,0,1,0.327,0,0,0
UPI_LEGIT_006320,45.58,17,2,0,716.83,1269,0,0,0,1,0.337,0,0,0
UPI_LEGIT_013472,1374.16,11,2,3,56.98,1649,0,0,0,1,0.092,0,0,0
UPI_LEGIT_005975,220.73,20,2,4,58.58,2592,0,0,4,2,0.224,0,0,0
UPI_LEGIT_003572,31.56,14,0,4,90.11,829,0,0,1,2,0.045,0,0,0
UPI_LEGIT_012997,5.65,15,1,2,16.87,1811,0,0,0,1,0.025,0,0,0
UPI_LEGIT_005299,84.12,19,4,4,20.46,1118,0,0,0,3,0.107,1,0,0
UPI_FRAUD_001990,426592.93,1,1,3,23.74,71,1,0,1,1,0.666,0,1,1
UPI_LEGIT_012312,719.97,15,0,3,510.92,1668,0,0,1,2,0.046,0,0,0
UPI_LEGIT_012951,1730.63,16,0,1,245.06,737,0,0,1,4,0.279,1,0,0
UPI_FRAUD_001205,157496.5,3,5,2,241.32,1820,1,0,0,2,0.31,1,0,1
UPI_LEGIT_013490,482.88,22,0,7,52.51,2142,0,0,0,2,0.331,1,0,0
UPI_LEGIT_013050,1163.4,20,4,6,566.73,2472,0,0,0,1,0.333,0,0,0
UPI_LEGIT_004971,860.42,7,6,2,60.39,2177,0,0,0,4,0.015,0,0,0
UPI_LEGIT_014588,298.67,12,3,2,41.67,1446,0,0,0,4,0.043,0,0,0
UPI_LEGIT_013226,23.07,15,6,2,39.77,757,0,1,0,1,0.252,0,0,0
UPI_LEGIT_006783,89.8,17,3,1,123.96,854,0,0,1,3,0.165,0,0,0
UPI_LEGIT_003600,148.21,6,1,3,122.42,982,0,0,0,2,0.039,0,0,0
UPI_LEGIT_006490,25.21,13,5,3,52.67,3095,0,0,0,1,0.223,0,0,0
UPI_LEGIT_008609,39.64,7,3,2,11.89,3625,0,0,1,2,0.091,0,0,0
UPI_LEGIT_014965,957.28,14,1,4,35.68,2918,0,0,1,3,0.303,1,0,0
UPI_LEGIT_013570,136.25,19,0,2,232.97,2769,0,0,0,1,0.045,0,0,0
UPI_LEGIT_008070,1.47,17,2,3,130.22,2234,0,0,0,5,0.286,0,0,0
UPI_LEGIT_008577,9056.84,12,6,1,89.41,2202,1,0,1,3,0.26,0,0,0
UPI_LEGIT_007973,166.06,12,0,2,134.7,1699,0,0,2,3,0.071,1,0,0
UPI_LEGIT_013974,329.65,8,5,5,65.95,1801,0,0,1,2,0.198,0,0,0
UPI_FRAUD_001625,28457.58,14,6,10,10.93,2156,0,0,2,8,0.147,0,2,1
UPI_FRAUD_000536,793396.14,10,5,4,264.3,2942,1,1,3,1,0.7,1,0,1
UPI_LEGIT_008766,27.63,15,6,0,132.06,1826,0,0,0,3,0.165,0,0,0
UPI_LEGIT_007970,1936.75,17,6,4,314.63,361,0,0,3,1,0.124,0,0,0
UPI_LEGIT_013224,2176.34,18,6,4,45.46,1407,0,1,0,2,0.076,0,0,0
UPI_LEGIT_004212,112.71,21,5,2,267.56,505,0,0,1,0,0.154,1,0,0
UPI_LEGIT_006456,78.49,7,1,4,58.47,2590,0,0,0,1,0.074,0,0,0
UPI_LEGIT_003507,1598.86,21,2,3,124.84,3275,0,0,0,0,0.078,0,1,0
UPI_LEGIT_008393,1.74,6,1,3,17.92,205,0,0,0,2,0.025,0,0,0
UPI_LEGIT_009524,478.69,22,1,4,159.83,3553,0,0,0,0,0.326,0,0,0
UPI_LEGIT_007112,4402.94,6,2,4,72.0,1389,0,0,0,2,0.184,0,0,0
UPI_LEGIT_011694,112.91,19,5,4,248.88,3029,0,0,1,3,0.103,0,1,0
UPI_LEGIT_002708,42.63,9,4,1,19.44,2004,0,0,0,0,0.003,0,0,0
UPI_LEGIT_005031,302.65,14,5,6,115.35,3059,0,0,1,2,0.066,0,0,0
UPI_LEGIT_006514,429.04,22,4,1,432.34,2113,0,0,0,3,0.274,0,0,0
UPI_LEGIT_004662,37.96,20,5,5,1048.99,2216,0,0,0,3,0.243,0,0,0
UPI_LEGIT_004021,2.2,16,1,4,120.47,3524,0,0,1,0,0.183,0,1,0
UPI_FRAUD_001854,279264.44,20,1,3,70.76,10,0,0,1,3,0.301,0,0,1
UPI_LEGIT_014152,867.14,22,0,3,41.31,2922,0,0,0,2,0.208,0,0,0
UPI_LEGIT_002872,9.04,17,1,2,36.85,1918,0,0,0,2,0.169,0,0,0
UPI_LEGIT_003030,1701.22,20,3,0,57.44,2168,0,0,0,3,0.22,0,1,0
UPI_LEGIT_009397,818.63,14,4,3,88.55,979,0,0,1,1,0.091,1,0,0
UPI_FRAUD_001645,85262.01,2,6,6,36.15,2237,0,0,4,5,0.025,1,2,1
UPI_LEGIT_003417,2144.96,10,0,5,92.95,1523,0,0,1,4,0.122,0,0,0
UPI_LEGIT_003476,373.51,13,1,7,144.14,3648,0,0,1,3,0.285,0,1,0
UPI_LEGIT_014331,32.09,20,2,1,116.73,2260,0,0,1,0,0.258,1,0,0
UPI_LEGIT_011053,781.89,11,1,7,834.01,2575,0,0,0,0,0.398,0,0,0
UPI_FRAUD_001792,78071.6,0,5,12,119.06,2128,0,0,3,12,0.27,0,3,1
UPI_LEGIT_003797,394.32,7,6,4,216.23,1239,0,0,0,2,0.278,0,0,0
UPI_LEGIT_003368,568.83,11,4,1,155.62,2165,0,0,1,2,0.104,0,0,0
UPI_LEGIT_011559,497.07,19,4,3,68.6,2918,0,0,0,3,0.213,0,0,0
UPI_LEGIT_011725,1085.75,10,6,2,166.8,675,0,0,0,2,0.285,0,0,0
UPI_LEGIT_007196,19.67,19,4,3,64.37,2074,0,0,0,0,0.208,0,1,0
UPI_LEGIT_014470,228.28,6,2,3,164.26,468,0,1,0,3,0.04,0,0,0
UPI_LEGIT_005109,6.49,19,6,1,833.28,3475,0,0,0,2,0.073,0,0,0
UPI_LEGIT_006024,85.73,16,5,2,88.07,1307,0,0,0,4,0.129,0,1,0
UPI_LEGIT_011641,58.14,13,1,1,507.09,1676,0,0,0,1,0.036,0,0,0
UPI_LEGIT_008795,4202.39,7,0,5,114.41,313,0,0,0,1,0.332,0,0,0
UPI_LEGIT_011248,1.01,14,1,2,132.32,2568,0,0,0,2,0.339,0,0,0
UPI_LEGIT_013951,332.14,16,3,3,445.31,2102,0,1,0,4,0.089,0,0,0
UPI_FRAUD_000126,1511911.78,0,2,3,30.58,3053,1,0,1,3,0.839,0,1,1
UPI_LEGIT_005959,69.64,15,2,3,285.32,2304,0,0,1,0,0.194,0,0,0
UPI_LEGIT_003876,125.32,18,5,1,90.01,1722,0,0,1,3,0.342,0,0,0
UPI_LEGIT_011127,163.08,6,3,3,34.26,1451,0,1,0,0,0.244,0,0,0
UPI_LEGIT_004451,517.13,8,5,2,516.72,2173,0,0,0,2,0.259,0,0,0
UPI_LEGIT_007147,23.41,8,2,1,123.59,2662,0,0,0,1,0.02,0,0,0
UPI_LEGIT_003531,14.44,11,0,3,35.62,2310,0,0,0,1,0.193,0,0,0
UPI_LEGIT_010922,215.83,7,1,6,180.44,1221,0,1,0,1,0.332,0,0,0
UPI_FRAUD_000827,773329.58,7,3,5,30.06,1762,0,0,0,0,0.709,0,1,1
UPI_LEGIT_009831,167.87,14,5,5,400.85,1664,0,0,1,2,0.116,0,0,0
UPI_LEGIT_007790,16.05,17,1,2,84.31,912,0,0,0,2,0.11,1,0,0
UPI_FRAUD_000984,159479.73,4,4,3,94.64,1939,1,0,0,4,0.133,1,0,1
UPI_LEGIT_011473,16.37,21,4,4,328.34,3130,0,0,0,3,0.349,0,0,0
UPI_LEGIT_011197,6940.38,22,5,3,501.31,2639,0,0,0,1,0.366,0,0,0
UPI_LEGIT_007783,918.23,17,2,6,67.08,550,0,0,2,1,0.38,0,0,0
UPI_LEGIT_010380,28.79,10,2,4,71.98,3400,0,0,0,3,0.031,0,0,0
UPI_LEGIT_014375,1119.51,19,3,4,227.7,1516,0,0,1,1,0.166,0,0,0
UPI_LEGIT_002443,50.64,19,3,3,166.71,1434,0,0,0,3,0.106,0,0,0
UPI_LEGIT_008554,128.6,16,1,1,62.6,1373,0,0,1,1,0.153,0,1,0
UPI_LEGIT_010541,392.13,17,5,3,117.2,481,0,0,0,3,0.045,0,0,0
UPI_FRAUD_000345,1807232.81,0,3,0,10.84,1035,0,0,0,0,0.65,0,1,1
UPI_FRAUD_000814,1079221.19,14,5,2,33.79,639,1,0,0,2,0.732,0,0,1
UPI_LEGIT_006166,603.49,6,4,2,124.02,667,0,0,0,0,0.015,0,0,0
UPI_LEGIT_012999,77.55,19,4,3,114.6,2235,0,0,0,1,0.007,0,0,0
UPI_LEGIT_011397,477.26,10,6,5,25.71,590,0,0,0,3,0.206,0,0,0
UPI_LEGIT_013621,37.84,11,4,4,953.93,3462,0,0,1,6,0.001,0,0,0
UPI_LEGIT_014670,355.28,22,3,4,118.49,214,0,0,0,1,0.101,0,0,0
UPI_LEGIT_011517,747.17,21,0,3,974.94,2456,0,0,0,1,0.315,0,0,0
UPI_LEGIT_012298,164.86,19,3,3,154.37,3290,0,0,1,2,0.296,0,0,0
UPI_LEGIT_005779,176.88,8,5,4,87.9,2625,0,0,3,4,0.087,1,0,0
UPI_FRAUD_002116,302366.26,10,0,2,41.32,66,1,0,1,2,0.356,0,1,1
UPI_LEGIT_010026,38.96,20,6,0,406.43,3251,0,0,0,5,0.26,0,0,0
UPI_FRAUD_000793,782060.25,13,4,2,14.47,2961,1,1,1,1,0.668,0,0,1
UPI_LEGIT_014920,33.34,20,3,3,62.68,2226,0,0,0,2,0.02,1,0,0
UPI_LEGIT_006898,589.71,9,4,1,22.0,1295,0,0,0,2,0.369,0,0,0
UPI_LEGIT_002674,318.07,10,5,6,137.18,385,0,1,0,2,0.337,0,0,0
UPI_FRAUD_000094,1373222.34,1,1,2,89.97,2386,0,0,0,2,0.706,0,0,1
UPI_LEGIT_004225,71.55,13,1,1,60.41,2402,0,0,0,2,0.397,0,0,0
UPI_LEGIT_003756,204.76,6,3,1,161.78,3227,0,0,1,4,0.126,0,0,0
UPI_LEGIT_002891,14.25,9,3,4,176.53,2905,0,0,1,0,0.1,0,0,0
UPI_LEGIT_002371,35.78,20,3,5,116.52,877,0,0,0,1,0.068,0,1,0
UPI_LEGIT_011420,508.04,20,5,4,27.66,1497,0,0,0,2,0.021,0,0,0
UPI_LEGIT_014090,91.05,20,1,1,547.13,1731,0,0,0,2,0.247,1,1,0
UPI_LEGIT_003228,742.15,18,2,7,9.6,670,0,0,0,3,0.189,0,0,0
UPI_LEGIT_007863,114.83,15,5,3,499.94,2588,0,0,0,4,0.289,1,0,0
UPI_LEGIT_006359,94.59,13,6,2,188.04,3434,0,0,0,4,0.082,1,0,0
UPI_LEGIT_014746,242.69,11,4,2,263.48,406,0,0,1,2,0.046,0,1,0
UPI_LEGIT_013102,257.11,10,0,1,73.16,1603,0,0,0,2,0.01,0,0,0
UPI_LEGIT_007326,203.18,9,6,5,124.06,869,0,0,1,1,0.352,0,0,0
UPI_LEGIT_006028,153.88,16,1,3,66.23,421,0,1,0,1,0.237,1,0,0
UPI_LEGIT_011045,53.4,8,3,6,85.17,3259,0,0,1,2,0.129,0,0,0
UPI_LEGIT_013429,5.02,8,2,0,31.26,2997,0,0,0,0,0.136,1,0,0
UPI_LEGIT_011104,81.2,8,1,4,99.91,1999,0,0,0,0,0.167,0,0,0
UPI_FRAUD_001865,153861.43,17,6,4,184.1,41,0,0,0,2,0.529,0,1,1
UPI_LEGIT_004612,3.02,21,3,9,179.5,1687,0,0,0,2,0.203,0,0,0
UPI_LEGIT_010049,4358.19,10,5,5,49.17,2376,0,0,1,1,0.37,0,1,0
UPI_LEGIT_002645,2293.63,21,0,3,74.2,3552,0,1,1,1,0.219,0,0,0
UPI_FRAUD_002243,238583.88,5,4,5,2.87,79,0,0,2,6,0.137,0,1,1
UPI_LEGIT_005373,152.0,11,1,1,47.04,3620,0,0,0,2,0.068,0,0,0
UPI_LEGIT_002336,389.63,20,4,3,78.11,2641,0,0,0,1,0.008,1,0,0
UPI_FRAUD_000950,236811.81,5,0,5,3.92,1489,0,0,0,3,0.347,0,0,1
UPI_LEGIT_011260,753.97,8,6,4,435.55,2510,0,0,0,3,0.259,0,0,0
UPI_FRAUD_001120,237557.54,4,0,2,10.91,2416,0,0,4,2,0.463,0,1,1
UPI_LEGIT_010789,171.05,13,5,4,43.85,532,0,0,0,1,0.273,0,0,0
UPI_FRAUD_002204,604118.93,21,1,2,28.82,88,0,0,1,1,0.865,0,0,1
UPI_FRAUD_000419,1620836.97,0,5,4,111.91,259,0,1,1,2,0.999,1,0,1
UPI_FRAUD_000922,224836.77,5,4,4,118.54,2199,0,0,2,1,0.272,1,2,1
UPI_LEGIT_009446,269.97,13,1,2,133.89,1960,0,0,0,3,0.368,0,0,0
UPI_LEGIT_008669,64.88,9,0,1,438.91,896,0,0,1,1,0.274,0,0,0
UPI_LEGIT_010227,1036.15,17,2,0,88.9,2364,0,0,2,1,0.011,0,0,0
UPI_LEGIT_005408,39.33,14,3,3,372.01,2627,0,0,0,1,0.288,0,0,0
UPI_LEGIT_005788,474.56,19,3,5,53.93,2715,0,0,0,4,0.011,0,0,0
UPI_LEGIT_005742,17.17,6,0,3,39.66,227,0,0,0,5,0.224,0,0,0
UPI_LEGIT_007667,108.15,17,2,2,140.25,1154,0,0,0,2,0.388,0,0,0
