person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,delinquencies_2yrs,revolving_utilization,total_accounts,inquiries_6months,public_records,loan_status
30,88677.11,MORTGAGE,4,MEDICAL,B,8526,16.67,0.1,N,9,0.26,0,0.22,8,1,0,0
55,108623.8,RENT,25,EDUCATION,B,23690,24.6,0.22,N,22,0.28,0,0.07,9,0,0,0
59,70703.3,MORTGAGE,28,DEBTCONSOLIDATION,D,25037,5.29,0.35,N,5,0.41,0,0.58,13,1,0,0
50,25447.07,MORTGAGE,7,HOMEIMPROVEMENT,G,6363,14.68,0.25,Y,26,0.17,1,0.59,12,0,0,0
45,57930.32,MORTGAGE,28,DEBTCONSOLIDATION,F,13854,19.39,0.24,N,14,0.19,0,0.25,23,0,0,0
48,31909.39,MORTGAGE,35,PERSONAL,E,34129,8.58,1.07,Y,22,0.15,1,0.11,12,1,0,1
23,51583.22,MORTGAGE,20,HOMEIMPROVEMENT,G,33901,6.33,0.66,N,17,0.59,0,0.51,4,1,0,1
63,56907.84,RENT,19,DEBTCONSOLIDATION,B,29775,15.55,0.52,N,16,0.48,0,0.1,13,0,0,1
28,86190.64,MORTGAGE,33,PERSONAL,D,4818,13.39,0.06,N,10,0.25,0,0.16,2,0,0,0
57,25143.49,MORTGAGE,2,EDUCATION,A,33084,11.88,1.32,N,19,0.27,0,0.38,7,0,0,0
30,41109.78,MORTGAGE,37,DEBTCONSOLIDATION,B,32318,8.63,0.79,N,22,0.35,0,0.4,22,1,0,0
48,131104.41,RENT,20,HOMEIMPROVEMENT,D,33189,8.31,0.25,N,11,0.16,0,0.47,7,0,0,0
54,37198.41,MORTGAGE,18,VENTURE,F,13348,21.69,0.36,Y,24,0.54,1,0.6,13,0,1,1
28,81518.36,MORTGAGE,29,MEDICAL,C,23812,9.18,0.29,N,26,0.26,0,0.32,26,0,0,0
36,75971.98,MORTGAGE,28,HOMEIMPROVEMENT,A,45072,18.56,0.59,N,15,0.39,0,0.25,7,0,0,0
41,50667.33,RENT,9,DEBTCONSOLIDATION,E,8582,13.34,0.17,N,26,0.37,0,0.23,2,1,0,0
29,139054.58,MORTGAGE,8,VENTURE,C,33309,14.79,0.24,Y,22,0.34,1,0.1,13,1,0,0
37,124647.62,RENT,33,DEBTCONSOLIDATION,C,23006,16.49,0.18,N,11,0.24,0,0.3,9,0,0,0
60,47453.4,RENT,9,VENTURE,F,37662,11.49,0.79,N,24,0.29,0,0.11,12,0,1,1
54,35413.68,RENT,27,MEDICAL,F,37259,24.13,1.05,N,24,0.14,0,0.15,10,0,0,1
48,31443.08,MORTGAGE,25,PERSONAL,A,11018,7.2,0.35,N,3,0.17,0,0.41,4,0,0,0
35,85723.65,MORTGAGE,38,HOMEIMPROVEMENT,F,36742,7.31,0.43,Y,20,0.11,1,0.32,29,0,0,0
56,26827.19,RENT,6,VENTURE,C,48291,16.31,1.8,N,26,0.27,0,0.26,6,0,0,1
30,95460.68,RENT,28,MEDICAL,F,27481,24.91,0.29,Y,7,0.56,1,0.41,24,0,0,1
56,71691.67,RENT,30,DEBTCONSOLIDATION,C,4866,8.57,0.07,Y,18,0.5,1,0.25,14,3,1,1
26,45760.17,MORTGAGE,39,MEDICAL,C,7456,18.97,0.16,N,13,0.39,0,0.38,3,0,0,0
42,25856.22,MORTGAGE,3,EDUCATION,F,45414,10.08,1.76,Y,12,0.44,1,0.26,25,0,0,1
63,146889.86,RENT,9,EDUCATION,F,45447,17.98,0.31,N,5,0.51,0,0.17,23,1,0,0
39,74179.68,RENT,39,MEDICAL,A,13033,6.09,0.18,N,19,0.33,0,0.14,9,1,0,0
43,51962.64,MORTGAGE,4,EDUCATION,B,37176,21.51,0.72,N,2,0.31,0,0.35,6,1,0,0
38,33241.35,MORTGAGE,21,MEDICAL,G,32862,16.21,0.99,Y,21,0.21,1,0.13,12,0,0,1
61,67626.03,MORTGAGE,6,EDUCATION,G,15069,9.05,0.22,N,22,0.4,0,0.16,10,1,1,0
58,21104.94,OWN,29,PERSONAL,C,43009,21.86,2.04,N,20,0.25,0,0.24,23,0,0,0
32,28977.22,MORTGAGE,5,HOMEIMPROVEMENT,E,45840,22.27,1.58,N,20,0.34,0,0.58,25,0,0,1
53,137826.47,OWN,6,DEBTCONSOLIDATION,G,38875,10.74,0.28,N,26,0.48,0,0.16,21,0,0,1
39,48171.95,RENT,7,VENTURE,B,7656,14.69,0.16,N,7,0.2,0,0.23,14,0,0,0
38,39241.27,MORTGAGE,7,HOMEIMPROVEMENT,G,43604,14.94,1.11,N,16,0.1,0,0.15,24,0,0,0
35,34373.92,MORTGAGE,21,MEDICAL,F,2314,14.74,0.07,Y,10,0.51,1,0.32,10,0,0,0
32,52180.5,MORTGAGE,31,HOMEIMPROVEMENT,D,17018,6.51,0.33,N,23,0.32,0,0.23,14,0,0,0
53,68760.25,MORTGAGE,16,HOMEIMPROVEMENT,B,22459,22.12,0.33,N,12,0.26,0,0.38,13,2,0,0
61,45286.66,MORTGAGE,28,VENTURE,A,11714,20.66,0.26,N,10,0.14,0,0.16,22,1,0,0
23,66659.83,MORTGAGE,6,VENTURE,F,1336,9.51,0.02,N,11,0.56,0,0.18,9,1,0,0
27,143028.1,RENT,29,PERSONAL,B,5943,14.14,0.04,Y,22,0.22,1,0.15,22,0,0,0
27,122566.58,RENT,17,VENTURE,B,7872,6.32,0.06,N,16,0.43,0,0.29,9,1,0,0
23,42529.81,MORTGAGE,26,VENTURE,G,7973,18.15,0.19,Y,4,0.44,1,0.29,11,2,0,1
36,46920.97,MORTGAGE,27,DEBTCONSOLIDATION,B,42953,17.03,0.92,Y,29,0.17,1,0.1,27,1,0,0
39,39052.09,OWN,38,VENTURE,G,31396,13.27,0.8,N,26,0.49,0,0.2,11,2,0,1
56,28171.02,MORTGAGE,4,HOMEIMPROVEMENT,F,29752,14.41,1.06,Y,19,0.5,1,0.31,7,1,0,1
60,76219.41,MORTGAGE,32,HOMEIMPROVEMENT,C,12890,21.59,0.17,N,2,0.19,0,0.22,19,1,0,0
32,82345.14,OWN,39,HOMEIMPROVEMENT,D,43847,19.67,0.53,N,5,0.46,0,0.25,24,0,0,1
26,46984.02,RENT,1,HOMEIMPROVEMENT,C,2321,23.24,0.05,N,25,0.23,0,0.65,25,0,0,0
60,80669.31,MORTGAGE,26,VENTURE,F,32351,12.18,0.4,N,3,0.24,0,0.18,5,0,0,0
59,46225.65,RENT,13,DEBTCONSOLIDATION,C,20553,24.94,0.44,N,5,0.29,0,0.21,21,1,0,0
43,55650.24,MORTGAGE,7,EDUCATION,E,23941,13.17,0.43,Y,10,0.6,2,0.33,2,0,0,1
63,55541.26,RENT,16,MEDICAL,E,26015,14.4,0.47,N,20,0.41,0,0.5,7,1,0,0
24,39826.14,MORTGAGE,20,DEBTCONSOLIDATION,G,21926,7.83,0.55,Y,11,0.34,1,0.14,23,1,0,0
45,88286.44,RENT,33,PERSONAL,E,31513,20.96,0.36,N,18,0.29,0,0.2,22,0,0,0
62,27303.14,MORTGAGE,8,PERSONAL,A,34658,22.8,1.27,Y,16,0.24,1,0.47,11,1,0,1
42,54835.02,RENT,39,VENTURE,B,44724,18.09,0.82,N,16,0.3,0,0.1,8,0,0,0
41,74816.78,MORTGAGE,37,DEBTCONSOLIDATION,B,45374,17.52,0.61,N,17,0.32,0,0.07,26,3,0,1
53,53421.91,RENT,4,EDUCATION,A,20730,8.72,0.39,N,4,0.51,0,0.51,8,0,0,0
31,65579.4,MORTGAGE,26,DEBTCONSOLIDATION,D,45974,23.01,0.7,N,20,0.43,0,0.56,17,3,0,1
36,36610.43,OWN,16,VENTURE,F,20073,12.25,0.55,N,29,0.36,0,0.24,17,0,0,0
52,66084.9,MORTGAGE,5,MEDICAL,E,33554,19.89,0.51,N,21,0.41,0,0.12,22,0,0,0
24,62485.55,MORTGAGE,32,HOMEIMPROVEMENT,E,44294,8.16,0.71,N,7,0.35,0,0.5,13,0,0,0
57,113785.13,RENT,21,HOMEIMPROVEMENT,A,16790,19.28,0.15,N,10,0.59,0,0.22,5,0,0,0
56,61386.82,RENT,8,DEBTCONSOLIDATION,C,28324,8.87,0.46,N,29,0.49,0,0.07,18,0,0,0
40,63034.81,RENT,34,PERSONAL,G,48372,19.36,0.77,Y,13,0.46,1,0.38,15,0,0,1
45,83039.75,MORTGAGE,3,PERSONAL,C,10316,7.32,0.12,N,7,0.57,0,0.38,8,0,0,0
49,47242.84,RENT,1,VENTURE,A,18829,16.8,0.4,N,13,0.31,0,0.2,23,0,0,0
21,95763.07,MORTGAGE,7,DEBTCONSOLIDATION,A,18637,18.89,0.19,N,29,0.47,0,0.5,23,2,0,0
22,36820.55,RENT,16,MEDICAL,C,11924,20.14,0.32,N,27,0.42,0,0.11,5,3,0,0
23,58664.26,RENT,39,MEDICAL,G,36974,5.58,0.63,Y,22,0.59,1,0.32,11,1,0,1
40,82775.61,MORTGAGE,10,PERSONAL,G,47270,6.29,0.57,Y,13,0.19,1,0.25,7,0,0,0
29,38258.3,MORTGAGE,37,MEDICAL,B,13304,21.13,0.35,Y,18,0.15,1,0.03,13,0,0,0
54,17713.65,RENT,15,MEDICAL,B,34197,18.75,1.93,N,5,0.5,0,0.06,25,0,0,1
55,53713.18,MORTGAGE,23,PERSONAL,D,2678,7.68,0.05,N,28,0.37,0,0.28,9,1,0,0
31,62436.03,MORTGAGE,39,HOMEIMPROVEMENT,F,25648,14.19,0.41,N,27,0.26,0,0.11,27,1,0,0
31,67971.76,RENT,15,DEBTCONSOLIDATION,G,24041,7.5,0.35,N,6,0.59,0,0.24,17,0,0,0
32,43295.23,RENT,18,HOMEIMPROVEMENT,E,37474,10.79,0.87,N,12,0.28,0,0.08,3,3,0,0
45,74314.65,RENT,2,MEDICAL,G,13489,14.04,0.18,N,8,0.48,0,0.29,13,0,0,0
43,51980.03,MORTGAGE,6,EDUCATION,B,33939,23.46,0.65,N,9,0.28,0,0.65,6,0,0,0
43,55241.17,MORTGAGE,26,VENTURE,D,34196,11.43,0.62,N,20,0.35,0,0.59,26,1,0,0
28,75485.88,MORTGAGE,20,EDUCATION,E,43045,16.48,0.57,Y,10,0.46,1,0.44,6,0,0,1
31,38896.95,RENT,17,MEDICAL,C,14278,18.68,0.37,N,28,0.4,0,0.07,15,1,0,0
41,72585.36,MORTGAGE,35,VENTURE,E,28110,24.03,0.39,Y,28,0.57,1,0.5,10,1,0,0
57,43893.08,OWN,2,VENTURE,C,11897,19.25,0.27,N,29,0.21,0,0.05,3,1,0,0
61,51550.24,MORTGAGE,26,DEBTCONSOLIDATION,E,37529,7.5,0.73,Y,29,0.2,1,0.28,4,0,0,1
46,88008.41,OWN,12,HOMEIMPROVEMENT,A,28774,6.25,0.33,N,3,0.3,0,0.21,2,0,0,0
60,31391.44,RENT,27,HOMEIMPROVEMENT,F,24329,12.18,0.78,N,16,0.26,0,0.14,21,0,0,0
46,30501.76,RENT,10,VENTURE,A,46769,17.21,1.53,N,23,0.31,0,0.35,26,1,0,0
50,144129.71,MORTGAGE,15,VENTURE,D,17257,5.3,0.12,Y,19,0.28,1,0.58,10,1,0,0
56,68350.21,MORTGAGE,10,VENTURE,D,21286,21.23,0.31,Y,22,0.56,1,0.23,10,0,0,1
25,48037.62,MORTGAGE,3,MEDICAL,A,35261,22.9,0.73,Y,9,0.54,1,0.09,13,0,0,1
32,70966.39,MORTGAGE,19,MEDICAL,F,16752,18.98,0.24,N,14,0.18,0,0.04,7,1,0,0
50,58558.93,MORTGAGE,10,EDUCATION,F,2244,19.49,0.04,N,28,0.34,0,0.27,6,0,0,0
43,118566.84,MORTGAGE,34,DEBTCONSOLIDATION,C,18681,24.49,0.16,N,22,0.15,0,0.34,16,0,0,0
56,59928.14,RENT,26,HOMEIMPROVEMENT,C,43292,8.11,0.72,N,18,0.57,0,0.26,29,1,0,0
40,60938.52,RENT,27,DEBTCONSOLIDATION,G,18020,20.53,0.3,Y,10,0.31,1,0.11,27,0,0,0
23,63768.04,MORTGAGE,17,PERSONAL,D,37300,24.48,0.58,N,21,0.48,0,0.14,2,0,0,1
44,38970.32,MORTGAGE,16,MEDICAL,A,37936,17.14,0.97,N,6,0.47,0,0.19,2,0,0,0
42,47789.16,RENT,30,HOMEIMPROVEMENT,A,22208,5.6,0.46,N,12,0.28,0,0.42,12,3,0,0
54,38635.11,RENT,19,PERSONAL,C,31654,21.18,0.82,N,27,0.55,0,0.19,3,0,0,0
26,60074.75,MORTGAGE,30,MEDICAL,E,36078,23.22,0.6,N,29,0.15,0,0.7,27,0,0,1
37,91794.22,MORTGAGE,27,EDUCATION,A,47090,17.65,0.51,N,7,0.44,0,0.02,29,1,0,0
26,25566.11,MORTGAGE,34,VENTURE,A,11264,24.36,0.44,N,9,0.51,0,0.56,25,0,0,1
22,84710.2,RENT,7,EDUCATION,E,33107,18.23,0.39,N,16,0.24,0,0.26,11,0,0,0
28,22311.25,MORTGAGE,9,EDUCATION,B,10754,16.87,0.48,N,25,0.3,0,0.07,6,1,0,0
46,136657.01,RENT,24,VENTURE,A,31593,14.28,0.23,N,2,0.12,0,0.16,24,1,1,0
31,37561.79,MORTGAGE,39,EDUCATION,C,28307,13.42,0.75,N,18,0.29,0,0.12,5,1,0,0
29,69898.5,RENT,25,DEBTCONSOLIDATION,F,43755,11.62,0.63,N,16,0.1,0,0.33,13,0,0,0
38,20539.71,MORTGAGE,5,EDUCATION,F,20054,12.64,0.98,N,29,0.53,0,0.12,5,1,0,1
43,46407.44,MORTGAGE,17,MEDICAL,D,41869,14.59,0.9,N,24,0.49,0,0.3,5,0,0,1
35,32659.82,RENT,0,PERSONAL,A,18447,11.74,0.56,N,16,0.41,0,0.1,2,0,0,0
63,75307.96,MORTGAGE,35,MEDICAL,F,4037,19.55,0.05,N,10,0.45,0,0.2,25,2,0,0
24,81005.64,MORTGAGE,9,VENTURE,C,10163,6.81,0.13,N,23,0.22,0,0.22,21,2,0,0
43,44489.01,RENT,25,MEDICAL,F,33750,24.19,0.76,Y,14,0.12,1,0.41,27,0,0,1
41,93692.0,RENT,22,DEBTCONSOLIDATION,B,20879,18.43,0.22,N,20,0.47,0,0.28,14,0,0,0
47,47349.38,OWN,30,VENTURE,G,9024,8.22,0.19,N,24,0.53,0,0.35,10,0,0,0
47,80067.55,MORTGAGE,23,MEDICAL,F,40016,20.99,0.5,N,11,0.24,0,0.54,13,0,0,0
33,105280.79,MORTGAGE,15,EDUCATION,F,14901,17.99,0.14,N,5,0.35,0,0.27,2,0,0,0
35,185208.79,MORTGAGE,30,MEDICAL,G,15560,20.11,0.08,N,15,0.58,0,0.25,27,1,0,0
33,44287.23,RENT,15,HOMEIMPROVEMENT,D,25695,15.92,0.58,N,14,0.22,0,0.32,6,2,1,1
35,34938.21,OWN,24,VENTURE,A,16469,5.94,0.47,Y,16,0.41,1,0.07,24,0,0,0
27,93518.41,RENT,12,DEBTCONSOLIDATION,D,35001,11.86,0.37,N,23,0.15,0,0.44,26,1,0,0
48,81838.36,MORTGAGE,28,EDUCATION,G,8097,9.76,0.1,N,5,0.42,0,0.25,20,0,0,0
52,66107.37,MORTGAGE,6,HOMEIMPROVEMENT,F,41980,22.53,0.64,N,25,0.59,0,0.14,29,2,0,1
43,77105.76,RENT,5,VENTURE,A,19182,6.71,0.25,N,2,0.11,0,0.27,6,1,0,0
24,124480.23,OWN,7,EDUCATION,E,20045,17.36,0.16,N,26,0.36,0,0.4,14,0,0,0
37,28863.65,MORTGAGE,9,VENTURE,A,46213,15.43,1.6,N,11,0.41,0,0.43,8,0,0,0
35,41420.96,RENT,9,VENTURE,E,39542,14.37,0.95,Y,16,0.54,1,0.59,14,0,0,1
34,53229.86,MORTGAGE,5,DEBTCONSOLIDATION,C,22527,5.35,0.42,N,17,0.42,0,0.12,2,1,0,0
51,140221.88,MORTGAGE,35,VENTURE,A,28489,5.06,0.2,Y,21,0.28,1,0.23,15,0,0,0
48,73266.58,MORTGAGE,8,DEBTCONSOLIDATION,A,25517,6.9,0.35,N,24,0.32,0,0.22,23,0,0,0
35,22331.84,OWN,36,VENTURE,C,28964,15.85,1.3,N,9,0.11,0,0.22,22,1,0,0
62,86362.24,MORTGAGE,22,EDUCATION,G,45823,8.88,0.53,N,16,0.14,0,0.05,18,0,0,0
48,65092.53,RENT,31,PERSONAL,C,24656,20.17,0.38,N,21,0.28,0,0.31,14,1,0,0
35,89016.6,MORTGAGE,27,HOMEIMPROVEMENT,F,9664,21.96,0.11,N,3,0.24,0,0.29,12,0,0,0
31,104224.05,MORTGAGE,6,VENTURE,C,20615,10.91,0.2,N,4,0.49,0,0.43,18,0,0,0
40,31722.76,RENT,30,HOMEIMPROVEMENT,B,24356,18.61,0.77,Y,26,0.52,1,0.12,16,1,0,1
26,48655.63,MORTGAGE,15,MEDICAL,A,38888,6.63,0.8,N,2,0.29,0,0.29,3,0,0,0
58,31887.26,RENT,26,MEDICAL,B,42662,6.58,1.34,N,3,0.17,0,0.39,21,2,0,0
54,84653.5,RENT,1,VENTURE,A,35988,17.53,0.43,N,25,0.25,0,0.14,14,0,0,0
56,57268.85,RENT,5,EDUCATION,A,34078,5.84,0.6,Y,2,0.41,1,0.23,24,1,0,0
47,73279.55,MORTGAGE,1,EDUCATION,D,20574,22.58,0.28,N,3,0.6,0,0.31,13,0,0,1
32,23751.06,OWN,29,EDUCATION,F,8945,15.82,0.38,N,15,0.37,0,0.04,22,0,0,0
38,77682.5,RENT,32,VENTURE,G,37625,22.65,0.48,Y,22,0.26,1,0.34,9,0,0,1
55,62359.58,OWN,15,VENTURE,D,18730,10.61,0.3,N,24,0.15,0,0.23,15,0,0,0
48,65079.31,RENT,17,EDUCATION,E,3211,20.65,0.05,Y,27,0.47,1,0.22,24,2,0,0
31,38115.14,RENT,36,PERSONAL,D,37217,19.46,0.98,N,2,0.51,0,0.52,27,2,0,1
58,52181.78,RENT,36,DEBTCONSOLIDATION,C,44661,18.23,0.86,N,8,0.44,0,0.41,25,2,0,0
55,91998.26,MORTGAGE,39,PERSONAL,D,12429,21.34,0.14,Y,8,0.2,1,0.31,9,0,0,0
40,40073.45,RENT,13,PERSONAL,A,6426,13.32,0.16,N,8,0.6,0,0.67,24,0,0,0
45,39088.93,RENT,33,MEDICAL,F,4628,16.69,0.12,N,29,0.16,0,0.31,23,2,0,0
61,38694.77,RENT,39,MEDICAL,D,45205,22.51,1.17,N,26,0.59,0,0.38,4,1,1,1
36,69591.3,OWN,25,MEDICAL,B,14245,9.26,0.2,N,7,0.36,0,0.07,8,1,0,0
26,108199.23,RENT,23,PERSONAL,C,18382,9.12,0.17,N,20,0.28,0,0.31,18,1,0,0
41,28251.32,OWN,26,MEDICAL,E,15324,13.7,0.54,N,25,0.5,0,0.03,25,0,0,1
38,101733.35,MORTGAGE,5,DEBTCONSOLIDATION,D,43716,18.6,0.43,N,18,0.2,0,0.4,28,2,0,1
45,62738.42,RENT,26,HOMEIMPROVEMENT,E,21660,24.03,0.35,N,18,0.12,0,0.61,22,1,0,0
26,17183.3,MORTGAGE,28,PERSONAL,C,25236,22.85,1.47,Y,8,0.25,1,0.28,25,0,1,1
33,160480.21,MORTGAGE,23,VENTURE,G,36257,8.23,0.23,N,2,0.25,0,0.28,29,1,0,0
46,33566.79,MORTGAGE,11,DEBTCONSOLIDATION,G,18718,23.62,0.56,Y,23,0.57,1,0.51,20,0,0,1
32,51671.56,RENT,25,EDUCATION,A,43743,10.01,0.85,N,21,0.33,0,0.17,14,0,0,0
54,46609.72,MORTGAGE,28,MEDICAL,E,47081,17.04,1.01,N,20,0.53,0,0.39,13,1,0,1
30,53092.66,OWN,2,VENTURE,C,43980,20.51,0.83,Y,27,0.4,2,0.56,5,1,0,1
39,47795.12,MORTGAGE,16,HOMEIMPROVEMENT,E,44307,14.4,0.93,N,15,0.25,0,0.16,27,2,0,0
57,40423.77,RENT,26,MEDICAL,E,49960,17.75,1.24,N,11,0.56,0,0.22,17,0,1,1
37,34797.78,RENT,39,HOMEIMPROVEMENT,E,44574,23.69,1.28,Y,12,0.43,1,0.17,8,0,0,1
46,165234.02,MORTGAGE,32,MEDICAL,F,17472,18.59,0.11,N,27,0.1,0,0.12,7,0,0,0
43,42857.25,RENT,15,HOMEIMPROVEMENT,A,30447,23.93,0.71,N,8,0.46,0,0.12,11,0,0,1
26,102169.05,OWN,39,MEDICAL,G,38947,16.64,0.38,N,22,0.58,0,0.35,23,1,0,0
62,65597.71,RENT,30,EDUCATION,F,47753,6.24,0.73,N,5,0.49,0,0.26,21,0,0,0
36,40121.12,MORTGAGE,36,VENTURE,F,19397,10.09,0.48,N,29,0.26,0,0.14,26,0,0,0
31,37764.95,OWN,34,EDUCATION,D,46809,15.36,1.24,N,11,0.29,0,0.1,11,0,0,0
34,35974.16,MORTGAGE,20,MEDICAL,A,20497,10.08,0.57,N,9,0.43,0,0.39,2,0,0,0
38,42641.27,OWN,13,HOMEIMPROVEMENT,G,47037,14.93,1.1,N,29,0.27,0,0.21,14,1,0,0
59,43734.67,RENT,27,PERSONAL,F,29483,13.23,0.67,N,24,0.25,0,0.51,21,0,0,0
41,44113.52,RENT,34,HOMEIMPROVEMENT,G,49399,15.78,1.12,N,10,0.41,0,0.2,7,0,0,1
59,50688.79,RENT,25,DEBTCONSOLIDATION,A,49381,7.99,0.97,N,6,0.5,0,0.16,12,0,0,0
59,50536.68,MORTGAGE,11,PERSONAL,B,43342,16.66,0.86,N,13,0.42,0,0.08,23,1,0,0
45,26930.03,MORTGAGE,15,MEDICAL,A,19728,6.0,0.73,N,18,0.53,0,0.3,27,0,0,1
38,125547.0,MORTGAGE,11,PERSONAL,G,17073,8.33,0.14,Y,2,0.32,1,0.33,24,1,0,0
48,97382.05,MORTGAGE,37,EDUCATION,D,13383,6.15,0.14,N,2,0.3,0,0.16,20,1,0,0
27,66736.95,MORTGAGE,28,EDUCATION,G,46348,22.58,0.69,N,19,0.35,0,0.07,23,0,0,1
55,95253.62,MORTGAGE,33,DEBTCONSOLIDATION,D,29784,19.32,0.31,N,14,0.42,0,0.48,14,1,0,0
63,41533.96,MORTGAGE,14,MEDICAL,G,10074,13.23,0.24,N,19,0.39,0,0.41,29,0,0,0
55,80494.83,OWN,15,MEDICAL,A,26827,22.95,0.33,N,18,0.29,0,0.42,13,0,0,0
32,60300.69,MORTGAGE,16,MEDICAL,D,16117,7.08,0.27,N,20,0.28,0,0.25,20,0,0,0
55,85602.15,MORTGAGE,34,PERSONAL,B,8054,14.58,0.09,N,25,0.35,0,0.13,26,0,0,0
52,71034.76,RENT,35,DEBTCONSOLIDATION,D,31678,15.35,0.45,N,17,0.36,0,0.17,16,3,0,1
49,108406.42,MORTGAGE,24,VENTURE,F,35337,8.58,0.33,N,23,0.24,0,0.58,25,1,0,0
31,166667.74,MORTGAGE,4,VENTURE,G,22792,6.18,0.14,N,15,0.21,0,0.47,19,0,0,0
23,55008.12,RENT,22,HOMEIMPROVEMENT,G,37941,21.11,0.69,Y,27,0.49,1,0.57,29,0,1,1
43,20804.35,RENT,29,VENTURE,G,6851,22.62,0.33,N,23,0.11,0,0.63,25,1,0,0
57,65533.2,MORTGAGE,29,EDUCATION,A,27156,12.39,0.41,N,20,0.32,0,0.45,16,0,0,0
47,39093.68,MORTGAGE,25,VENTURE,F,14138,9.62,0.36,N,9,0.18,0,0.07,23,1,0,0
41,40541.98,MORTGAGE,1,EDUCATION,F,48131,12.71,1.19,N,9,0.56,0,0.71,16,0,0,1
30,31632.73,OWN,0,DEBTCONSOLIDATION,D,3930,6.52,0.12,N,15,0.29,0,0.21,14,1,1,1
36,23095.5,RENT,19,PERSONAL,F,29194,20.29,1.26,Y,4,0.39,1,0.3,17,0,0,1
54,44171.87,RENT,16,EDUCATION,D,39995,15.69,0.91,Y,11,0.16,1,0.54,28,0,0,1
62,81374.52,RENT,37,EDUCATION,F,38708,20.52,0.48,N,19,0.52,0,0.21,19,1,0,1
45,20340.58,MORTGAGE,17,EDUCATION,C,26279,6.06,1.29,N,3,0.32,0,0.24,22,1,0,0
45,73410.31,MORTGAGE,30,MEDICAL,F,36940,22.15,0.5,Y,29,0.42,1,0.21,6,1,0,1
47,35036.02,MORTGAGE,8,HOMEIMPROVEMENT,B,16953,12.22,0.48,Y,8,0.57,1,0.16,21,1,0,1
40,39952.57,RENT,37,DEBTCONSOLIDATION,D,47122,9.07,1.18,Y,18,0.31,1,0.1,17,1,0,1
49,54532.95,RENT,38,DEBTCONSOLIDATION,C,3554,16.8,0.07,Y,9,0.11,2,0.16,25,0,0,0
24,39865.21,RENT,6,EDUCATION,E,26916,6.55,0.68,N,12,0.52,0,0.15,15,1,0,1
52,79396.84,RENT,2,MEDICAL,C,42783,15.2,0.54,N,5,0.39,0,0.36,4,0,0,0
34,42112.35,MORTGAGE,22,VENTURE,E,41984,23.39,1.0,N,8,0.18,0,0.1,19,1,0,1
56,117138.98,RENT,17,DEBTCONSOLIDATION,A,2502,13.92,0.02,N,14,0.46,0,0.37,15,0,0,0
61,49099.38,RENT,6,DEBTCONSOLIDATION,C,20620,10.08,0.42,Y,20,0.37,1,0.31,21,1,0,0
51,93221.32,MORTGAGE,21,DEBTCONSOLIDATION,C,18774,18.74,0.2,Y,4,0.45,1,0.31,26,1,0,0
29,122681.85,MORTGAGE,11,EDUCATION,E,11314,11.07,0.09,N,20,0.59,0,0.39,21,0,0,0
32,91542.49,MORTGAGE,12,DEBTCONSOLIDATION,D,39653,8.98,0.43,N,12,0.31,0,0.23,23,0,0,0
48,51683.73,RENT,35,VENTURE,F,30217,21.26,0.58,Y,28,0.25,1,0.18,13,0,0,1
41,22924.03,OWN,3,HOMEIMPROVEMENT,A,48353,10.1,2.11,N,20,0.39,0,0.32,27,0,0,0
39,99988.21,RENT,11,VENTURE,E,3472,22.34,0.03,N,22,0.47,0,0.47,21,0,1,1
59,53741.27,RENT,38,MEDICAL,B,25829,15.13,0.48,Y,2,0.52,1,0.21,5,0,0,0
37,111207.73,MORTGAGE,31,HOMEIMPROVEMENT,C,22840,10.56,0.21,N,6,0.17,0,0.61,28,1,0,0
24,58554.37,RENT,32,DEBTCONSOLIDATION,D,43350,15.49,0.74,Y,14,0.45,1,0.24,16,0,0,1
26,35698.48,MORTGAGE,24,DEBTCONSOLIDATION,A,25788,12.08,0.72,N,22,0.11,0,0.57,15,0,0,0
54,31876.34,MORTGAGE,10,HOMEIMPROVEMENT,C,14722,20.37,0.46,N,21,0.19,0,0.27,29,1,0,0
60,64038.59,RENT,6,DEBTCONSOLIDATION,C,30761,6.54,0.48,N,8,0.45,0,0.13,6,1,0,0
22,46783.25,MORTGAGE,3,DEBTCONSOLIDATION,C,47770,21.83,1.02,Y,7,0.38,1,0.16,2,1,1,1
24,74116.61,RENT,18,DEBTCONSOLIDATION,A,7685,10.84,0.1,N,22,0.38,0,0.42,5,0,0,0
30,103083.93,RENT,18,PERSONAL,G,40552,8.61,0.39,N,13,0.59,0,0.08,11,0,0,0
36,104531.62,MORTGAGE,32,VENTURE,E,13587,20.17,0.13,Y,29,0.23,1,0.28,3,0,0,0
27,47879.74,MORTGAGE,10,HOMEIMPROVEMENT,E,20728,19.34,0.43,N,28,0.26,0,0.3,4,0,0,1
63,86380.08,MORTGAGE,12,VENTURE,F,14035,5.28,0.16,Y,10,0.33,1,0.15,10,0,0,0
52,105906.87,MORTGAGE,30,HOMEIMPROVEMENT,G,24711,6.9,0.23,N,22,0.58,0,0.11,17,1,0,0
43,68369.99,RENT,39,MEDICAL,G,24532,23.94,0.36,N,16,0.38,0,0.34,3,2,0,0
