transaction_id,amount,hour,day_of_week,is_weekend,card_age_days,credit_limit,available_credit,transactions_last_24h,transactions_last_week,avg_transaction_amount,distance_from_home,distance_from_last_transaction,is_online,is_international,pin_entered,chip_used,is_fraud,merchant_gas,merchant_online,merchant_other,merchant_restaurant,merchant_retail,merchant_travel
CC012661,119.23,2,2,0,3480,100000,27962.32,1,11,5.81,19.26,11.38,0,0,1,1,0,False,True,False,False,False,False
CC012662,249.79,1,0,0,1115,500000,299721.06,1,10,37.23,14.82,3.25,0,0,0,1,0,False,True,False,False,False,False
CC012663,6.46,4,4,0,1173,500000,147287.83,2,13,30.77,4.92,1.02,0,0,1,1,0,False,False,False,False,False,True
CC012664,91.52,16,5,1,1433,50000,14004.34,3,12,62.72,17.06,1.7,0,0,0,0,0,True,False,False,False,False,False
CC012665,427.35,11,6,1,3313,200000,91371.77,2,9,80.16,42.49,7.95,1,0,0,0,0,False,False,False,True,False,False
CC012666,1435.81,9,1,0,2898,200000,51620.43,2,12,118.23,1.78,0.6,0,1,1,1,0,False,False,False,False,False,True
CC012667,1.23,18,1,0,955,500000,313255.68,2,15,1.18,5.32,12.44,0,0,0,0,0,False,False,True,False,False,False
CC012668,14.61,15,2,0,3613,50000,23621.0,3,10,89.67,2.48,6.43,0,0,0,1,0,True,False,False,False,False,False
CC012669,50.84,4,2,0,1565,100000,88141.88,2,14,162.73,0.92,2.91,0,0,0,1,0,False,False,False,False,True,False
CC012670,119.98,12,5,1,1780,200000,119282.06,2,13,4.25,2.38,4.3,1,0,1,1,0,True,False,False,False,False,False
CC012671,76.72,9,1,0,2797,500000,257315.02,1,17,5.51,4.99,9.11,0,0,1,1,0,False,False,True,False,False,False
CC012672,10.51,16,5,1,3310,200000,133368.15,1,10,244.73,2.69,4.09,0,0,1,1,0,False,False,False,True,False,False
CC012673,11.01,5,4,0,806,200000,82743.17,1,11,8.21,18.68,7.26,1,0,1,1,0,False,False,False,True,False,False
CC012674,73.96,13,6,1,2347,100000,96293.78,2,11,321.84,44.11,6.06,0,0,0,1,0,False,False,True,False,False,False
CC012675,15.71,17,1,0,2690,500000,422012.0,1,5,160.41,0.77,5.59,0,0,1,1,0,False,True,False,False,False,False
CC012676,107.42,2,2,0,1916,500000,223076.51,1,9,21.93,24.91,1.83,1,0,1,1,0,False,False,False,True,False,False
CC012677,3453.91,15,4,0,3477,200000,43601.35,3,9,48.15,16.15,2.01,0,0,1,1,0,False,False,False,True,False,False
CC012678,995.96,7,6,1,2396,200000,138460.21,2,16,161.22,0.81,6.32,0,0,1,1,0,False,False,True,False,False,False
CC012679,9.83,15,0,0,952,200000,159212.91,8,9,125.26,8.08,4.0,0,0,1,1,0,False,True,False,False,False,False
CC012680,578.17,7,2,0,697,200000,58450.43,2,14,3.11,7.6,2.85,0,0,1,1,0,True,False,False,False,False,False
CC012681,204.98,11,2,0,1477,50000,28323.45,5,9,33.72,7.79,2.11,0,0,1,1,0,False,True,False,False,False,False
CC012682,396.01,11,1,0,1688,100000,90628.96,4,7,8.02,8.45,0.21,0,0,1,1,0,False,False,False,False,False,True
CC012683,2.59,6,1,0,2288,200000,189857.24,1,13,8.03,58.65,7.9,1,0,0,0,0,True,False,False,False,False,False
CC012684,30.94,8,2,0,2363,50000,43256.3,5,7,12.87,3.45,1.49,0,0,0,0,0,False,True,False,False,False,False
CC012685,37.46,5,3,0,3045,200000,76359.59,3,15,49.47,21.85,2.23,0,0,1,1,0,False,False,False,False,True,False
CC012686,117.26,11,5,1,357,200000,137086.72,1,8,6.63,2.03,4.39,0,0,1,1,0,False,False,False,False,False,True
CC012687,2.3,5,0,0,2011,100000,73252.68,3,8,5.35,3.97,17.47,0,1,1,1,0,False,False,False,False,False,True
CC012688,94.38,11,6,1,3495,200000,160782.38,4,4,8.29,23.17,4.48,0,0,1,1,0,True,False,False,False,False,False
CC012689,2.34,4,0,0,2959,200000,141707.68,2,11,18.9,8.5,1.05,0,0,1,1,0,False,False,False,True,False,False
CC012690,44.85,11,4,0,1704,50000,40234.78,1,8,142.81,26.47,3.72,0,0,1,0,0,True,False,False,False,False,False
CC012691,8.6,21,4,0,2383,100000,72272.48,0,6,39.9,22.55,8.97,0,0,1,1,0,True,False,False,False,False,False
CC012692,69.93,23,3,0,2707,100000,46245.88,3,12,51.41,9.31,4.53,1,0,1,1,0,False,False,False,False,True,False
CC012693,3.89,8,3,0,584,50000,40727.84,2,11,37.19,1.1,5.15,1,0,0,0,0,False,False,False,False,True,False
CC012694,0.88,17,0,0,1815,100000,69132.93,5,10,53.16,4.16,0.81,1,0,1,1,0,False,False,False,False,False,True
CC012695,40.33,1,6,1,1942,500000,378578.9,4,9,90.5,3.08,1.11,0,0,1,1,0,False,False,True,False,False,False
CC012696,28.87,12,1,0,3261,100000,82262.44,2,7,17.27,11.0,11.69,0,0,1,1,0,False,False,True,False,False,False
CC012697,53.28,14,4,0,1786,100000,79604.6,1,12,19.59,1.53,4.58,1,0,1,1,0,False,True,False,False,False,False
CC012698,149.23,9,2,0,753,200000,102179.15,3,5,3.55,6.74,10.32,1,0,0,1,0,False,False,False,False,True,False
CC012699,465.38,22,1,0,196,500000,173829.0,0,6,183.19,0.32,14.14,1,0,0,1,0,False,True,False,False,False,False
CC012700,9.23,23,3,0,1511,500000,370039.23,1,9,3.56,7.12,0.75,0,0,1,1,0,False,False,False,True,False,False
CC012701,113.64,3,3,0,67,200000,62453.1,2,6,21.77,16.99,2.92,1,1,1,1,0,False,True,False,False,False,False
CC012702,5.27,22,1,0,2719,200000,190480.09,0,9,26.24,37.37,1.46,0,0,1,1,0,False,True,False,False,False,False
CC012703,11.94,19,1,0,571,100000,42934.51,2,13,12.65,3.1,17.33,0,0,1,1,0,False,False,False,True,False,False
CC012704,8.09,22,0,0,1099,500000,447850.92,2,11,222.71,13.01,14.92,1,0,1,1,0,True,False,False,False,False,False
CC012705,42.12,3,4,0,2895,100000,47007.17,4,13,22.08,15.53,2.06,1,0,0,1,0,True,False,False,False,False,False
CC012706,865.83,1,6,1,657,100000,86419.1,2,7,3.9,2.41,2.26,1,0,1,1,0,False,False,False,False,True,False
CC012707,723.42,19,1,0,359,200000,165518.93,0,8,31.76,1.26,3.61,0,1,0,1,0,False,True,False,False,False,False
CC012708,73.52,1,6,1,1204,200000,85884.24,3,15,15.46,17.42,0.35,1,0,1,1,0,False,False,True,False,False,False
CC012709,2.36,21,5,1,2354,200000,173883.56,2,8,840.09,4.7,3.96,0,0,1,1,0,False,False,False,False,False,True
CC012710,22.66,23,2,0,2919,100000,53374.81,0,6,510.58,1.28,24.74,1,0,1,1,0,True,False,False,False,False,False
CC012711,10.04,13,2,0,2990,100000,28833.14,2,11,357.43,13.89,0.86,0,0,0,1,0,False,False,False,False,True,False
CC012712,220.86,8,1,0,324,500000,436412.04,1,6,26.16,27.29,0.15,1,0,0,0,0,False,False,True,False,False,False
CC012713,2380.52,10,2,0,143,200000,63498.33,5,15,63.05,3.44,2.05,1,0,1,0,0,True,False,False,False,False,False
CC012714,113.48,17,3,0,659,100000,20727.54,2,9,129.63,13.8,1.17,1,0,1,1,0,False,False,False,False,False,True
CC012715,16.2,12,6,1,2812,100000,65766.03,1,7,48.33,3.18,10.21,1,0,0,1,0,True,False,False,False,False,False
CC012716,3.03,0,3,0,859,50000,40552.97,2,5,82.27,2.24,11.82,0,0,0,1,0,False,False,True,False,False,False
CC012717,29.22,22,0,0,2185,500000,345597.37,2,6,226.62,45.13,7.25,1,0,0,1,0,False,False,True,False,False,False
CC012718,25.38,1,2,0,706,100000,39104.7,3,5,5.36,10.68,27.5,0,0,1,1,0,False,False,False,False,True,False
CC012719,775.13,2,6,1,1407,500000,195287.97,4,14,26.99,24.87,0.05,1,0,0,1,0,True,False,False,False,False,False
CC012720,16.79,14,2,0,2520,50000,39482.65,2,12,60.62,14.47,4.31,0,1,1,0,0,False,True,False,False,False,False
CC012721,0.96,20,4,0,239,500000,209040.93,0,7,81.16,2.99,0.1,1,0,1,1,0,False,False,True,False,False,False
CC012722,45.41,23,3,0,1780,200000,96979.76,1,14,525.27,5.84,0.73,0,0,1,1,0,False,False,False,False,False,True
CC012723,1.08,0,5,1,1496,50000,21602.05,2,8,17.29,3.42,1.63,0,1,1,1,0,False,False,False,True,False,False
CC012724,98.72,5,1,0,1447,200000,40519.62,3,7,108.04,5.77,0.5,0,0,1,1,0,False,False,False,False,True,False
CC012725,21.47,14,1,0,1559,200000,54632.14,2,12,27.95,21.26,2.97,1,0,1,1,0,True,False,False,False,False,False
CC012726,45.96,15,4,0,494,50000,13039.48,6,8,2786.23,2.17,0.96,0,0,0,1,0,True,False,False,False,False,False
CC012727,7.63,3,5,1,1324,100000,25151.74,2,13,96.94,24.91,2.21,0,0,0,0,0,False,False,False,False,True,False
CC012728,315.8,16,1,0,299,50000,46448.95,1,13,27.17,0.7,0.35,0,0,1,1,0,False,False,False,False,True,False
CC012729,0.84,15,4,0,109,200000,158221.68,1,11,5.2,1.46,1.32,0,0,1,0,0,False,True,False,False,False,False
CC012730,1477.39,16,6,1,3208,50000,45018.03,1,5,7.28,8.92,3.1,0,0,1,1,0,False,False,False,False,True,False
CC012731,160.14,22,2,0,2495,100000,65325.48,0,10,320.61,5.62,6.19,0,0,1,1,0,False,False,False,True,False,False
CC012732,336.94,18,0,0,830,200000,76816.13,3,12,5.57,19.99,0.37,0,0,1,0,0,False,False,False,True,False,False
CC012733,330.03,10,3,0,1088,50000,43843.01,4,7,93.25,1.49,4.43,1,0,0,0,0,False,True,False,False,False,False
CC012734,8.72,23,0,0,782,200000,186558.41,2,3,15.98,23.72,2.19,0,0,1,1,0,True,False,False,False,False,False
CC012735,1.68,7,2,0,2528,100000,38895.04,4,10,405.67,19.71,5.85,0,0,1,1,0,False,False,False,False,False,True
CC012736,39.92,17,6,1,2400,200000,135810.37,4,9,219.63,14.14,3.63,0,0,1,0,0,False,True,False,False,False,False
CC012737,46.74,17,6,1,2694,200000,167131.38,1,14,1717.28,11.88,2.28,1,0,1,1,0,False,False,False,True,False,False
CC012738,103.17,8,0,0,329,200000,41296.5,4,12,11.75,19.71,2.33,0,0,1,0,0,False,False,False,True,False,False
CC012739,9.33,22,1,0,1134,500000,189756.37,2,6,1270.11,14.37,22.79,1,1,1,0,0,False,False,False,False,False,True
CC012740,192.46,7,0,0,82,100000,71911.67,2,20,69.18,2.54,13.13,0,0,1,1,0,False,False,True,False,False,False
CC012741,16.04,14,4,0,2546,50000,16057.31,1,11,1.24,8.59,0.8,0,0,0,0,0,False,False,False,False,False,True
CC012742,354.37,7,0,0,3620,50000,10656.69,0,14,8.5,12.46,2.55,0,0,0,1,0,True,False,False,False,False,False
CC012743,13.93,4,3,0,1068,200000,130341.7,2,12,9.5,0.13,0.93,0,0,1,0,0,False,False,False,True,False,False
CC012744,7.22,6,6,1,1804,50000,23372.0,3,6,53.58,0.73,15.97,1,0,1,0,0,False,False,False,False,False,True
CC012745,4.96,19,1,0,557,50000,12260.36,0,6,77.59,6.52,7.03,1,0,1,1,0,False,False,False,False,False,True
CC012746,0.67,22,5,1,1071,200000,41751.47,2,15,125.21,7.04,5.12,1,0,0,1,0,True,False,False,False,False,False
CC012747,133.17,15,6,1,645,200000,45634.97,2,9,8.85,16.18,6.68,0,0,1,1,0,False,False,False,True,False,False
CC012748,263.27,11,6,1,1392,50000,41069.95,0,11,167.11,20.15,0.19,1,0,1,0,0,False,False,False,False,False,True
CC012749,218.36,3,4,0,2730,200000,101044.04,0,4,30.1,3.64,5.76,1,0,1,1,0,False,False,False,True,False,False
CC012750,44.3,10,2,0,3438,200000,62290.8,2,7,44.26,4.59,8.37,0,0,1,1,0,False,False,True,False,False,False
CC012751,105.53,23,4,0,2754,100000,48793.18,2,8,10.9,4.98,1.95,0,0,1,1,0,False,False,False,False,False,True
CC012752,1.97,11,0,0,3230,200000,150951.29,3,12,271.61,19.12,0.92,0,0,0,0,0,False,True,False,False,False,False
CC012753,3.57,9,2,0,2267,200000,159152.61,2,10,13.06,22.67,1.16,1,0,0,1,0,False,False,False,False,True,False
CC012754,373.23,17,5,1,3272,500000,206594.93,1,9,87.81,7.6,1.62,1,0,0,1,0,False,False,False,False,True,False
CC012755,59.45,6,4,0,35,200000,122125.54,1,18,14.8,1.64,9.7,0,0,1,1,0,False,False,True,False,False,False
CC012756,455.9,12,2,0,2129,50000,30262.56,1,11,9.1,12.53,1.28,0,0,0,1,0,False,False,False,False,True,False
CC012757,208.69,17,5,1,244,200000,40120.58,2,13,379.68,0.94,1.45,1,0,1,1,0,False,False,False,False,False,True
CC012758,1511.54,3,4,0,544,100000,63221.55,2,9,57.99,9.88,1.64,0,0,0,1,0,False,False,False,False,False,True
CC012759,5.85,2,3,0,799,50000,44964.68,3,7,11.8,11.27,0.12,0,0,1,0,0,False,False,False,True,False,False
CC012760,921.68,10,5,1,3034,500000,129328.44,1,11,204.74,19.39,2.53,1,0,0,1,0,False,False,False,True,False,False
CC012761,152.4,15,5,1,1203,200000,134613.28,3,10,2773.91,1.08,1.02,0,0,0,1,0,False,False,True,False,False,False
CC012762,53.93,8,5,1,33,50000,20770.81,3,16,25.57,35.18,10.6,0,0,1,1,0,False,False,False,True,False,False
CC012763,224.87,16,3,0,3638,50000,16911.97,1,13,6.56,6.79,5.29,0,0,1,1,0,False,False,False,False,True,False
CC012764,18.29,2,0,0,1664,500000,228364.23,2,18,41.4,33.37,2.18,0,0,1,1,0,False,False,False,False,False,True
CC012765,20.75,9,4,0,3099,100000,91809.91,2,17,637.43,0.11,2.18,0,0,0,1,0,False,False,False,False,False,True
CC012766,9.85,6,3,0,1863,200000,143237.71,2,9,29.24,11.88,4.59,1,0,1,1,0,False,True,False,False,False,False
CC012767,643.47,19,3,0,184,500000,149725.69,0,7,909.07,0.4,4.41,1,0,1,1,0,True,False,False,False,False,False
CC012768,152.7,8,0,0,694,500000,249071.36,1,15,11.65,5.69,0.25,0,0,1,0,0,True,False,False,False,False,False
CC012769,509.06,22,1,0,1301,200000,141218.88,4,8,3.21,19.15,0.33,0,0,0,1,0,False,False,False,False,True,False
CC012770,4.65,9,5,1,2741,200000,119909.57,1,10,11.47,9.46,7.18,0,0,1,1,0,False,True,False,False,False,False
CC012771,2048.36,4,1,0,1032,200000,77895.39,3,5,61.44,1.57,18.87,0,0,1,1,0,False,True,False,False,False,False
CC012772,113.77,18,5,1,1577,200000,72891.86,2,9,8.91,2.1,1.65,0,0,1,0,0,True,False,False,False,False,False
CC012773,33.93,3,2,0,3100,500000,482724.84,3,11,173.33,8.14,1.15,0,0,1,0,0,False,False,True,False,False,False
CC012774,3.66,10,6,1,3628,100000,86686.16,1,13,2.39,0.14,1.37,1,0,0,1,0,False,False,False,False,False,True
CC012775,42.67,13,5,1,1990,100000,51399.72,1,13,48.96,7.91,2.46,0,0,1,1,0,False,True,False,False,False,False
CC012776,20.54,12,3,0,1690,100000,86203.9,0,10,12.37,13.5,9.15,1,0,1,1,0,False,False,True,False,False,False
CC012777,9.0,17,6,1,2293,100000,81025.9,1,11,25.67,0.78,5.44,0,0,1,1,0,False,True,False,False,False,False
CC012778,19.2,23,2,0,1945,100000,23958.71,1,10,29.44,17.22,6.71,0,0,1,1,0,False,False,True,False,False,False
CC012779,298.37,12,6,1,1525,100000,84257.9,1,13,92.42,0.6,5.7,1,1,1,1,0,True,False,False,False,False,False
CC012780,24.81,17,5,1,1560,500000,129695.83,2,10,99.43,11.19,10.79,1,0,1,1,0,False,False,False,True,False,False
CC012781,42.43,11,6,1,340,50000,21635.33,2,8,1.48,3.03,1.72,0,0,1,1,0,False,True,False,False,False,False
CC012782,30.51,16,2,0,2816,100000,69403.88,2,8,131.62,9.77,1.25,0,0,1,1,0,True,False,False,False,False,False
CC012783,5.34,2,1,0,3062,50000,43823.18,1,8,12.72,7.5,0.7,0,0,1,1,0,False,False,False,True,False,False
CC012784,62.3,23,1,0,1818,50000,15986.9,2,14,10.4,3.15,10.88,1,0,0,1,0,False,False,False,False,False,True
CC012785,176.02,22,4,0,3495,100000,55637.65,1,9,25.49,4.19,2.93,0,0,0,1,0,True,False,False,False,False,False
CC012786,49.32,14,4,0,3330,100000,81909.93,3,2,27.16,11.96,4.09,0,0,1,1,0,True,False,False,False,False,False
CC012787,664.95,0,0,0,2924,200000,75520.38,2,13,19.12,0.29,8.79,0,0,1,0,0,False,False,True,False,False,False
CC012788,197.62,11,4,0,2347,50000,22971.33,1,8,0.89,1.21,11.18,1,0,1,0,0,False,False,False,False,False,True
CC012789,34.24,9,1,0,2271,100000,41078.47,0,10,34.07,5.74,0.44,0,0,1,1,0,False,True,False,False,False,False
CC012790,27.96,21,2,0,2979,50000,33568.87,1,17,57.82,3.73,1.14,1,0,0,1,0,False,False,False,True,False,False
CC012791,4.77,15,6,1,2942,50000,46458.2,1,9,305.77,12.09,1.19,1,0,0,1,0,False,True,False,False,False,False
CC012792,153.66,12,6,1,175,50000,26571.85,4,13,81.37,13.76,12.06,0,0,1,1,0,False,False,False,False,True,False
CC012793,234.61,15,6,1,700,50000,47547.49,2,10,40.4,2.45,5.74,0,0,1,1,0,False,False,False,True,False,False
CC012794,59.18,23,2,0,1580,500000,136914.86,3,11,34.57,3.54,2.48,1,0,0,1,0,False,True,False,False,False,False
CC012795,38.84,2,6,1,1902,50000,15586.31,3,14,113.24,9.25,3.37,0,0,1,1,0,False,False,False,False,False,True
CC012796,78.97,8,1,0,2643,50000,14912.14,4,11,9.15,2.54,16.05,0,0,1,1,0,False,False,False,True,False,False
CC012797,113.91,23,1,0,3339,50000,38944.96,4,12,217.54,13.1,3.93,1,0,1,1,0,False,False,True,False,False,False
CC012798,221.7,16,2,0,2938,500000,271648.94,3,12,6.23,9.09,7.29,1,1,1,1,0,False,False,False,True,False,False
CC012799,49.09,2,0,0,3288,50000,20590.44,2,13,19.04,1.74,1.15,1,0,1,1,0,False,False,False,True,False,False
CC012800,53.5,10,5,1,1063,100000,85555.16,2,7,69.5,2.67,5.24,0,0,1,1,0,True,False,False,False,False,False
CC012801,14.75,8,3,0,387,500000,444157.39,1,22,6.16,18.9,1.68,0,0,0,0,0,False,False,False,False,False,True
CC012802,97.93,14,5,1,2753,50000,18259.93,2,10,33.15,2.95,3.59,0,0,1,1,0,False,False,False,False,False,True
CC012803,65.44,4,5,1,184,50000,32264.28,2,8,36.48,2.88,6.93,0,1,1,0,0,True,False,False,False,False,False
CC012804,46.69,22,1,0,638,500000,274866.34,2,17,257.24,2.76,2.32,0,0,1,1,0,False,False,True,False,False,False
CC012805,9.96,22,2,0,1844,500000,260561.97,1,13,50.66,5.25,11.28,0,0,1,1,0,False,False,False,False,True,False
CC012806,75.08,19,5,1,3375,200000,189716.25,1,8,8.34,22.24,3.14,0,0,1,1,0,False,False,False,True,False,False
CC012807,12.38,19,4,0,3180,100000,56511.2,1,12,18.43,9.9,3.88,1,0,1,1,0,False,True,False,False,False,False
CC012808,8.37,18,1,0,2202,50000,42491.09,0,7,20.92,9.88,5.95,0,0,1,0,0,True,False,False,False,False,False
CC012809,29.96,0,1,0,160,500000,402807.97,2,9,56.72,10.69,12.49,0,0,1,0,0,False,False,False,True,False,False
CC012810,53.82,12,4,0,1681,200000,61189.75,1,9,226.93,27.42,9.76,0,0,1,1,0,False,False,True,False,False,False
CC012811,10.8,1,5,1,2201,200000,145890.21,2,11,170.23,1.7,3.04,1,0,1,0,0,False,True,False,False,False,False
CC012812,56.89,19,0,0,787,200000,53244.14,1,6,4.71,3.11,4.76,0,0,1,1,0,False,False,True,False,False,False
CC012813,21.16,3,3,0,1874,50000,30121.13,1,6,78.28,7.4,15.81,1,0,1,1,0,False,False,False,False,False,True
CC012814,417.16,6,6,1,357,500000,148602.61,6,11,25.49,21.19,20.66,0,0,0,1,0,False,False,False,False,False,True
CC012815,53.41,0,0,0,503,500000,435598.91,2,10,193.42,1.43,3.23,0,0,1,1,0,False,False,False,False,False,True
CC012816,58.18,5,4,0,827,100000,53585.86,0,9,36.89,45.1,6.95,0,0,1,1,0,False,False,True,False,False,False
CC012817,23.43,21,4,0,270,100000,80800.45,10,13,93.92,8.66,9.93,0,0,1,1,0,False,False,False,False,True,False
CC012818,44.0,9,2,0,3198,50000,46545.72,0,9,5.17,0.05,0.69,0,1,0,0,0,False,False,False,False,False,True
CC012819,2642.85,21,3,0,2761,200000,109032.69,0,6,114.0,11.28,3.21,0,0,1,1,0,False,False,True,False,False,False
CC012820,13.24,7,3,0,1395,500000,120596.63,0,5,14.0,23.79,2.51,1,1,0,1,0,False,False,False,True,False,False
CC012821,2.08,8,2,0,2369,500000,392829.26,2,4,43.75,0.63,3.48,0,0,1,1,0,False,True,False,False,False,False
CC012822,162.22,14,5,1,250,50000,38399.31,3,12,16.01,6.21,6.8,0,0,0,1,0,False,False,False,False,False,True
CC012823,588.43,0,6,1,556,200000,132667.68,3,10,36.04,10.94,4.48,1,0,1,1,0,False,False,False,False,True,False
CC012824,484.99,2,5,1,1274,50000,38045.05,2,12,34.5,10.35,1.73,1,0,0,1,0,False,True,False,False,False,False
CC012825,293.61,3,4,0,102,50000,14847.08,0,8,36.51,10.58,10.28,1,0,1,1,0,False,False,False,False,False,True
CC012826,62.55,15,4,0,1295,50000,49063.98,1,8,281.92,11.63,1.26,0,0,1,0,0,False,False,False,False,False,True
CC012827,12.14,9,1,0,380,50000,44703.15,4,7,83.49,3.79,2.23,0,0,0,0,0,False,False,False,True,False,False
CC012828,32.43,18,1,0,3022,200000,178277.15,4,9,41.14,21.97,8.1,0,0,1,1,0,False,False,False,False,False,True
CC012829,0.61,22,1,0,971,500000,192869.07,0,8,7.62,13.81,4.05,0,0,1,0,0,True,False,False,False,False,False
CC012830,547.18,7,4,0,2930,100000,98096.0,3,6,254.55,1.54,16.04,0,0,1,1,0,False,False,False,False,False,True
CC012831,3.48,13,0,0,1603,50000,10723.92,3,14,168.78,7.2,0.57,1,0,1,0,0,False,False,False,False,False,True
CC012832,2.34,13,1,0,2057,50000,41974.31,1,9,0.89,0.64,7.98,0,0,1,1,0,False,False,False,True,False,False
CC012833,0.36,4,6,1,3636,200000,102824.94,1,8,22.57,0.64,0.59,1,0,0,0,0,False,False,True,False,False,False
CC012834,4.66,16,0,0,108,500000,203800.86,2,9,80.84,2.7,10.74,0,0,1,1,0,False,False,True,False,False,False
CC012835,21.4,22,1,0,1178,200000,153721.67,4,13,275.8,8.1,5.97,1,0,0,1,0,False,False,False,False,True,False
CC012836,10.58,2,4,0,259,100000,72398.38,2,9,15.55,0.61,15.87,1,0,0,1,0,False,False,False,False,True,False
CC012837,4.87,14,1,0,2039,500000,406257.02,3,11,23.34,1.09,3.97,0,0,1,1,0,False,False,False,True,False,False
CC012838,428.63,13,1,0,2512,50000,22028.96,3,9,52.52,16.19,2.72,0,1,1,1,0,False,False,False,False,False,True
CC012839,0.64,17,6,1,2789,500000,103186.09,1,7,170.32,3.0,0.29,1,0,1,1,0,False,False,False,True,False,False
CC012840,323.04,19,5,1,1857,500000,192253.76,1,12,73.46,16.69,1.3,1,0,1,0,0,False,False,True,False,False,False
CC012841,8.38,0,3,0,3590,50000,45333.68,0,9,3.67,7.96,3.02,1,0,0,1,0,False,False,False,False,True,False
CC012842,1308.68,8,0,0,1504,500000,359274.93,1,5,9.63,7.37,7.47,0,0,1,1,0,False,True,False,False,False,False
CC012843,16.15,11,2,0,928,100000,90826.36,1,10,1.46,9.16,5.05,0,0,0,0,0,False,True,False,False,False,False
CC012844,135.54,14,4,0,2808,200000,86847.06,3,6,107.91,9.94,6.08,0,0,1,1,0,False,True,False,False,False,False
CC012845,33.75,13,5,1,1350,200000,54115.21,1,5,8.28,13.41,6.68,1,0,1,1,0,False,False,False,False,False,True
CC012846,15.7,3,2,0,3425,100000,33438.33,3,14,13.22,7.23,10.09,0,1,1,1,0,False,False,False,True,False,False
CC012847,67.63,15,5,1,1490,100000,75172.9,1,12,42.49,3.84,2.18,1,1,1,1,0,False,False,False,False,True,False
CC012848,5111.37,20,3,0,916,200000,113851.17,2,9,5.11,19.08,0.27,1,1,0,1,0,False,False,False,False,True,False
CC012849,20.84,6,4,0,3232,50000,32849.88,2,11,12.69,0.83,1.81,1,0,1,0,0,True,False,False,False,False,False
CC012850,787.56,11,4,0,77,100000,48942.45,3,11,133.09,20.61,1.35,0,0,1,1,0,False,False,False,False,True,False
CC012851,50.52,4,3,0,1526,100000,80524.05,2,11,81.8,1.66,0.02,0,0,1,1,0,False,False,True,False,False,False
CC012852,321.52,17,0,0,2669,50000,45851.83,5,4,573.07,0.99,0.91,0,1,1,1,0,True,False,False,False,False,False
CC012853,8.36,2,6,1,1124,200000,61638.91,2,5,169.78,20.95,0.93,0,0,0,1,0,True,False,False,False,False,False
CC012854,6.19,12,4,0,605,50000,39760.72,4,5,217.44,11.17,5.08,0,0,1,1,0,False,False,False,False,True,False
CC012855,80.0,10,5,1,39,50000,23463.08,2,8,7.68,4.0,8.1,0,0,1,1,0,False,False,False,False,True,False
CC012856,100.34,16,0,0,2363,100000,37001.8,2,13,20.9,0.97,1.03,0,0,0,1,0,False,False,False,False,False,True
CC012857,19.62,5,3,0,432,200000,59527.34,2,4,11.19,4.02,9.97,0,0,0,1,0,False,False,False,False,True,False
CC012858,72.58,14,1,0,606,500000,243880.16,2,8,6.62,4.15,2.67,1,0,1,1,0,False,True,False,False,False,False
CC012859,3.89,15,2,0,1932,50000,11224.19,1,12,5.93,14.47,2.71,1,0,1,0,0,False,False,False,True,False,False
